Language,StringOrStream,TestDataName,Repetitions,RepetitionIndex,SerializerName,SerializerVersion,TimeSer,TimeDeser,Size,TimeSerAndDeser,OpPerSecSer,OpPerSecDeser,OpPerSecSerAndDeser,MemoryPeakBytes,FidelityScore,DataTypeInstanceCount,TypeConfigHash,RunOrder,SchedulePosition
javascript,bytes,document,100,53,bebop,3.2.3,7303,5295,547,12598,136930.028755,188857.412653,79377.678997,0,1.00,1,c4a54cdecc67,1068,8
javascript,bytes,document,100,53,devalue,5.8.1,22932,10290,555,33222,43607.186464,97181.729835,30100.535790,0,1.00,1,c4a54cdecc67,1069,9
javascript,bytes,document,100,53,sia,2.3.0,15379,9760,547,25139,65023.733663,102459.016393,39778.829707,0,1.00,1,c4a54cdecc67,1070,10
javascript,bytes,document,100,53,flexbuffers,24.12.23,127129,50081,579,177210,7866.025848,19967.652403,5643.022403,0,1.00,1,c4a54cdecc67,1071,11
javascript,bytes,document,100,53,google-protobuf,3.21.4,771,33842,155,34613,1297016.861219,29549.081024,28890.879149,0,1.00,1,c4a54cdecc67,1072,12
javascript,bytes,document,100,53,cbor-x,1.6.4,7335,15030,234,22365,136332.651670,66533.599468,44712.720769,0,1.00,1,c4a54cdecc67,1073,13
javascript,bytes,document,100,53,avsc,5.7.9,15082,9588,114,24670,66304.203687,104297.037964,40535.062829,0,1.00,1,c4a54cdecc67,1074,14
javascript,bytes,document,100,53,v8-serializer,v8-13.6.233.17-node.48,8157,8159,403,16316,122594.090965,122564.039711,61289.531748,0,1.00,1,c4a54cdecc67,1075,15
javascript,bytes,document,100,53,protobufjs,7.6.5,11975,22958,155,34933,83507.306889,43557.801202,28626.227349,0,1.00,1,c4a54cdecc67,1076,16
javascript,bytes,document,100,53,JSON.stringify,node-24.15.0,2695,3002,448,5697,371057.513915,333111.259161,175530.981218,0,1.00,1,c4a54cdecc67,1077,17
javascript,bytes,document,100,53,json-pack-msgpack,18.28.0,9099,13736,337,22835,109902.187054,72801.397787,43792.423911,0,1.00,1,c4a54cdecc67,1078,18
javascript,bytes,document,100,53,bson,6.10.4,10964,10632,493,21596,91207.588471,94055.680963,46304.871272,0,1.00,1,c4a54cdecc67,1079,19
javascript,bytes,document,100,54,cbor,9.0.2,85695,74300,332,159995,11669.292257,13458.950202,6250.195319,0,1.00,1,c4a54cdecc67,1080,0
javascript,bytes,document,100,54,protobufjs,7.6.5,10484,19755,155,30239,95383.441435,50620.096178,33069.876649,0,1.00,1,c4a54cdecc67,1081,1
javascript,bytes,document,100,54,bson,6.10.4,8254,8847,493,17101,121153.380179,113032.666441,58476.112508,0,1.00,1,c4a54cdecc67,1082,2
javascript,bytes,document,100,54,@msgpack/msgpack,3.1.3,10485,9676,325,20161,95374.344301,103348.491112,49600.714250,0,1.00,1,c4a54cdecc67,1083,3
javascript,bytes,document,100,54,json-pack-msgpack,18.28.0,5858,6710,337,12568,170706.725845,149031.296572,79567.154679,0,1.00,1,c4a54cdecc67,1084,4
javascript,bytes,document,100,54,devalue,5.8.1,24442,10328,555,34770,40913.182227,96824.167312,28760.425654,0,1.00,1,c4a54cdecc67,1085,5
javascript,bytes,document,100,54,protobuf-es,2.12.1,30977,44323,155,75300,32282.015689,22561.649708,13280.212483,0,1.00,1,c4a54cdecc67,1086,6
javascript,bytes,document,100,54,avsc,5.7.9,13299,8693,114,21992,75193.623581,115035.085701,45471.080393,0,1.00,1,c4a54cdecc67,1087,7
javascript,bytes,document,100,54,fast-json-stringify,6.4.0,6747,2803,448,9550,148214.021046,356760.613628,104712.041885,0,1.00,1,c4a54cdecc67,1088,8
javascript,bytes,document,100,54,flexbuffers,24.12.23,134562,48890,579,183452,7431.518557,20454.080589,5451.017160,0,1.00,1,c4a54cdecc67,1089,9
javascript,bytes,document,100,54,JSON.stringify,node-24.15.0,2624,3393,448,6017,381097.560976,294724.432655,166195.778627,0,1.00,1,c4a54cdecc67,1090,10
javascript,bytes,document,100,54,bser,2.1.1,18687,20490,448,39177,53513.137475,48804.294778,25525.180591,0,1.00,1,c4a54cdecc67,1091,11
javascript,bytes,document,100,54,v8-serializer,v8-13.6.233.17-node.48,7900,7920,403,15820,126582.278481,126262.626263,63211.125158,0,1.00,1,c4a54cdecc67,1092,12
javascript,bytes,document,100,54,simdjson-parse+JSON.stringify,0.9.2,1944,26937,448,28881,514403.292181,37123.658908,34624.839860,0,1.00,1,c4a54cdecc67,1093,13
javascript,bytes,document,100,54,cbor-x,1.6.4,9148,14745,234,23893,109313.511150,67819.599864,41853.262462,0,1.00,1,c4a54cdecc67,1094,14
javascript,bytes,document,100,54,sia,2.3.0,15404,9969,547,25373,64918.203064,100310.963988,39411.973358,0,1.00,1,c4a54cdecc67,1095,15
javascript,bytes,document,100,54,flatbuffers,24.12.23,17160,11270,416,28430,58275.058275,88731.144632,35174.111854,0,1.00,1,c4a54cdecc67,1096,16
javascript,bytes,document,100,54,msgpackr,1.12.1,7232,8553,345,15785,138274.336283,116918.040454,63351.282863,0,1.00,1,c4a54cdecc67,1097,17
javascript,bytes,document,100,54,bebop,3.2.3,6906,5307,547,12213,144801.621778,188430.374976,81879.963973,0,1.00,1,c4a54cdecc67,1098,18
javascript,bytes,document,100,54,google-protobuf,3.21.4,596,13117,155,13713,1677852.348993,76236.944423,72923.503245,0,1.00,1,c4a54cdecc67,1099,19
javascript,bytes,document,100,55,@msgpack/msgpack,3.1.3,9161,9838,325,18999,109158.388822,101646.676154,52634.349176,0,1.00,1,c4a54cdecc67,1100,0
javascript,bytes,document,100,55,cbor-x,1.6.4,4371,11000,234,15371,228780.599405,90909.090909,65057.575955,0,1.00,1,c4a54cdecc67,1101,1
javascript,bytes,document,100,55,v8-serializer,v8-13.6.233.17-node.48,6320,7309,403,13629,158227.848101,136817.622110,73372.954729,0,1.00,1,c4a54cdecc67,1102,2
javascript,bytes,document,100,55,google-protobuf,3.21.4,557,9785,155,10342,1795332.136445,102197.240675,96693.096113,0,1.00,1,c4a54cdecc67,1103,3
javascript,bytes,document,100,55,flexbuffers,24.12.23,360749,48904,579,409653,2772.010456,20448.225094,2441.090386,0,1.00,1,c4a54cdecc67,1104,4
javascript,bytes,document,100,55,avsc,5.7.9,15197,9641,114,24838,65802.461012,103723.680116,40260.890571,0,1.00,1,c4a54cdecc67,1105,5
javascript,bytes,document,100,55,JSON.stringify,node-24.15.0,3841,2859,448,6700,260348.867482,349772.647779,149253.731343,0,1.00,1,c4a54cdecc67,1106,6
javascript,bytes,document,100,55,bser,2.1.1,17079,19360,448,36439,58551.437438,51652.892562,27443.124125,0,1.00,1,c4a54cdecc67,1107,7
javascript,bytes,document,100,55,bebop,3.2.3,6269,4876,547,11145,159515.074175,205086.136177,89726.334679,0,1.00,1,c4a54cdecc67,1108,8
javascript,bytes,document,100,55,fast-json-stringify,6.4.0,6355,2517,448,8872,157356.412274,397298.371077,112714.156898,0,1.00,1,c4a54cdecc67,1109,9
javascript,bytes,document,100,55,sia,2.3.0,13937,9393,547,23330,71751.452967,106462.259129,42863.266181,0,1.00,1,c4a54cdecc67,1110,10
javascript,bytes,document,100,55,protobuf-es,2.12.1,49000,27517,155,76517,20408.163265,36341.170913,13068.991205,0,1.00,1,c4a54cdecc67,1111,11
javascript,bytes,document,100,55,flatbuffers,24.12.23,16820,10470,416,27290,59453.032105,95510.983763,36643.459143,0,1.00,1,c4a54cdecc67,1112,12
javascript,bytes,document,100,55,devalue,5.8.1,21165,9132,555,30297,47247.814789,109505.037232,33006.568307,0,1.00,1,c4a54cdecc67,1113,13
javascript,bytes,document,100,55,cbor,9.0.2,86441,68498,332,154939,11568.584352,14598.966393,6454.152925,0,1.00,1,c4a54cdecc67,1114,14
javascript,bytes,document,100,55,msgpackr,1.12.1,4883,8853,345,13736,204792.135982,112956.060093,72801.397787,0,1.00,1,c4a54cdecc67,1115,15
javascript,bytes,document,100,55,protobufjs,7.6.5,11597,22343,155,33940,86229.197206,44756.747080,29463.759576,0,1.00,1,c4a54cdecc67,1116,16
javascript,bytes,document,100,55,bson,6.10.4,10386,10747,493,21133,96283.458502,93049.223039,47319.358350,0,1.00,1,c4a54cdecc67,1117,17
javascript,bytes,document,100,55,json-pack-msgpack,18.28.0,19773,7461,337,27234,50574.015071,134030.290846,36718.807373,0,1.00,1,c4a54cdecc67,1118,18
javascript,bytes,document,100,55,simdjson-parse+JSON.stringify,0.9.2,4060,16684,448,20744,246305.418719,59937.664829,48206.710374,0,1.00,1,c4a54cdecc67,1119,19
javascript,bytes,document,100,56,v8-serializer,v8-13.6.233.17-node.48,7206,7690,403,14896,138773.244518,130039.011704,67132.116004,0,1.00,1,c4a54cdecc67,1120,0
javascript,bytes,document,100,56,protobufjs,7.6.5,38339,19032,155,57371,26083.100759,52543.085330,17430.409092,0,1.00,1,c4a54cdecc67,1121,1
javascript,bytes,document,100,56,json-pack-msgpack,18.28.0,6034,6056,337,12090,165727.543918,165125.495376,82712.985939,0,1.00,1,c4a54cdecc67,1122,2
javascript,bytes,document,100,56,devalue,5.8.1,21383,20742,555,42125,46766.122621,48211.358596,23738.872404,0,1.00,1,c4a54cdecc67,1123,3
javascript,bytes,document,100,56,flexbuffers,24.12.23,105879,49501,579,155380,9444.743528,20201.612089,6435.834728,0,1.00,1,c4a54cdecc67,1124,4
javascript,bytes,document,100,56,cbor-x,1.6.4,7020,14533,234,21553,142450.142450,68808.917636,46397.253283,0,1.00,1,c4a54cdecc67,1125,5
javascript,bytes,document,100,56,bebop,3.2.3,7087,5575,547,12662,141103.428813,179372.197309,78976.465013,0,1.00,1,c4a54cdecc67,1126,6
javascript,bytes,document,100,56,flatbuffers,24.12.23,16933,11213,416,28146,59056.280635,89182.199233,35529.027215,0,1.00,1,c4a54cdecc67,1127,7
javascript,bytes,document,100,56,avsc,5.7.9,14692,8764,114,23456,68064.252655,114103.149247,42633.015007,0,1.00,1,c4a54cdecc67,1128,8
javascript,bytes,document,100,56,bser,2.1.1,17579,19677,448,37256,56886.057227,50820.755196,26841.314151,0,1.00,1,c4a54cdecc67,1129,9
javascript,bytes,document,100,56,JSON.stringify,node-24.15.0,3592,2677,448,6269,278396.436526,373552.484124,159515.074175,0,1.00,1,c4a54cdecc67,1130,10
javascript,bytes,document,100,56,sia,2.3.0,14598,9769,547,24367,68502.534594,102364.622786,41039.110272,0,1.00,1,c4a54cdecc67,1131,11
javascript,bytes,document,100,56,simdjson-parse+JSON.stringify,0.9.2,1666,26291,448,27957,600240.096038,38035.829752,35769.217012,0,1.00,1,c4a54cdecc67,1132,12
javascript,bytes,document,100,56,fast-json-stringify,6.4.0,6483,2521,448,9004,154249.575814,396667.988893,111061.750333,0,1.00,1,c4a54cdecc67,1133,13
javascript,bytes,document,100,56,cbor,9.0.2,76554,65256,332,141810,13062.674713,15324.261371,7051.688879,0,1.00,1,c4a54cdecc67,1134,14
javascript,bytes,document,100,56,msgpackr,1.12.1,4532,9054,345,13586,220653.133274,110448.420588,73605.181805,0,1.00,1,c4a54cdecc67,1135,15
javascript,bytes,document,100,56,bson,6.10.4,10256,10430,493,20686,97503.900156,95877.277085,48341.873731,0,1.00,1,c4a54cdecc67,1136,16
javascript,bytes,document,100,56,@msgpack/msgpack,3.1.3,9795,9497,325,19292,102092.904543,105296.409392,51834.957495,0,1.00,1,c4a54cdecc67,1137,17
javascript,bytes,document,100,56,google-protobuf,3.21.4,935,32143,155,33078,1069518.716578,31110.972840,30231.573856,0,1.00,1,c4a54cdecc67,1138,18
javascript,bytes,document,100,56,protobuf-es,2.12.1,29037,34423,155,63460,34438.819437,29050.344247,15757.957769,0,1.00,1,c4a54cdecc67,1139,19
javascript,bytes,document,100,57,bebop,3.2.3,6774,5405,547,12179,147623.265427,185013.876041,82108.547500,0,1.00,1,c4a54cdecc67,1140,0
javascript,bytes,document,100,57,fast-json-stringify,6.4.0,6451,12297,448,18748,155014.726399,81320.647312,53339.022829,0,1.00,1,c4a54cdecc67,1141,1
javascript,bytes,document,100,57,bson,6.10.4,8611,9104,493,17715,116130.530717,109841.827768,56449.336720,0,1.00,1,c4a54cdecc67,1142,2
javascript,bytes,document,100,57,bser,2.1.1,21951,19130,448,41081,45556.011116,52273.915316,24342.153307,0,1.00,1,c4a54cdecc67,1143,3
javascript,bytes,document,100,57,google-protobuf,3.21.4,626,10558,155,11184,1597444.089457,94714.908127,89413.447783,0,1.00,1,c4a54cdecc67,1144,4
javascript,bytes,document,100,57,v8-serializer,v8-13.6.233.17-node.48,7579,13046,403,20625,131943.528170,76651.847310,48484.848485,0,1.00,1,c4a54cdecc67,1145,5
javascript,bytes,document,100,57,@msgpack/msgpack,3.1.3,8234,15184,325,23418,121447.656060,65858.798736,42702.194893,0,1.00,1,c4a54cdecc67,1146,6
javascript,bytes,document,100,57,msgpackr,1.12.1,3846,8355,345,12201,260010.400416,119688.809096,81960.495041,0,1.00,1,c4a54cdecc67,1147,7
javascript,bytes,document,100,57,avsc,5.7.9,12528,8509,114,21037,79821.200511,117522.623105,47535.294957,0,1.00,1,c4a54cdecc67,1148,8
javascript,bytes,document,100,57,cbor,9.0.2,65962,63186,332,129148,15160.243777,15826.290634,7743.054480,0,1.00,1,c4a54cdecc67,1149,9
javascript,bytes,document,100,57,flexbuffers,24.12.23,84815,429750,579,514565,11790.367270,2326.934264,1943.389076,0,1.00,1,c4a54cdecc67,1150,10
javascript,bytes,document,100,57,protobufjs,7.6.5,10438,45217,155,55655,95803.793830,22115.576000,17967.837571,0,1.00,1,c4a54cdecc67,1151,11
javascript,bytes,document,100,57,cbor-x,1.6.4,7087,16880,234,23967,141103.428813,59241.706161,41724.037218,0,1.00,1,c4a54cdecc67,1152,12
javascript,bytes,document,100,57,devalue,5.8.1,28157,11322,555,39479,35515.147210,88323.617735,25329.922237,0,1.00,1,c4a54cdecc67,1153,13
javascript,bytes,document,100,57,simdjson-parse+JSON.stringify,0.9.2,4192,47322,448,51514,238549.618321,21131.820295,19412.198626,0,1.00,1,c4a54cdecc67,1154,14
javascript,bytes,document,100,57,sia,2.3.0,20160,10691,547,30851,49603.174603,93536.619587,32413.860167,0,1.00,1,c4a54cdecc67,1155,15
javascript,bytes,document,100,57,protobuf-es,2.12.1,28262,24288,155,52550,35383.200057,41172.595520,19029.495718,0,1.00,1,c4a54cdecc67,1156,16
javascript,bytes,document,100,57,flatbuffers,24.12.23,18705,10942,416,29647,53461.641272,91390.970572,33730.225655,0,1.00,1,c4a54cdecc67,1157,17
javascript,bytes,document,100,57,json-pack-msgpack,18.28.0,6694,7311,337,14005,149387.511204,136780.194228,71403.070332,0,1.00,1,c4a54cdecc67,1158,18
javascript,bytes,document,100,57,JSON.stringify,node-24.15.0,3372,4915,448,8287,296559.905101,203458.799593,120670.930373,0,1.00,1,c4a54cdecc67,1159,19
javascript,bytes,document,100,58,flexbuffers,24.12.23,134582,56237,579,190819,7430.414171,17781.887370,5240.568287,0,1.00,1,c4a54cdecc67,1160,0
javascript,bytes,document,100,58,v8-serializer,v8-13.6.233.17-node.48,8020,8121,403,16141,124688.279302,123137.544637,61954.030110,0,1.00,1,c4a54cdecc67,1161,1
javascript,bytes,document,100,58,@msgpack/msgpack,3.1.3,10047,11111,325,21158,99532.198666,90000.900009,47263.446451,0,1.00,1,c4a54cdecc67,1162,2
javascript,bytes,document,100,58,devalue,5.8.1,19358,9334,555,28692,51658.229156,107135.204628,34852.920675,0,1.00,1,c4a54cdecc67,1163,3
javascript,bytes,document,100,58,google-protobuf,3.21.4,685,11235,155,11920,1459854.014599,89007.565643,83892.617450,0,1.00,1,c4a54cdecc67,1164,4
javascript,bytes,document,100,58,flatbuffers,24.12.23,16276,9978,416,26254,61440.157287,100220.485067,38089.433991,0,1.00,1,c4a54cdecc67,1165,5
javascript,bytes,document,100,58,simdjson-parse+JSON.stringify,0.9.2,3224,14563,448,17787,310173.697270,68667.170226,56220.835442,0,1.00,1,c4a54cdecc67,1166,6
javascript,bytes,document,100,58,cbor-x,1.6.4,6621,13771,234,20392,151034.586920,72616.367729,49038.838760,0,1.00,1,c4a54cdecc67,1167,7
javascript,bytes,document,100,58,JSON.stringify,node-24.15.0,2138,3905,448,6043,467726.847521,256081.946223,165480.721496,0,1.00,1,c4a54cdecc67,1168,8
javascript,bytes,document,100,58,msgpackr,1.12.1,4296,8534,345,12830,232774.674115,117178.345442,77942.322681,0,1.00,1,c4a54cdecc67,1169,9
javascript,bytes,document,100,58,json-pack-msgpack,18.28.0,6035,6267,337,12302,165700.082850,159565.980533,81287.595513,0,1.00,1,c4a54cdecc67,1170,10
javascript,bytes,document,100,58,bebop,3.2.3,7220,5396,547,12616,138504.155125,185322.461082,79264.426126,0,1.00,1,c4a54cdecc67,1171,11
javascript,bytes,document,100,58,protobufjs,7.6.5,9491,31520,155,41011,105362.975450,31725.888325,24383.701934,0,1.00,1,c4a54cdecc67,1172,12
javascript,bytes,document,100,58,avsc,5.7.9,11154,9021,114,20175,89653.935808,110852.455382,49566.294919,0,1.00,1,c4a54cdecc67,1173,13
javascript,bytes,document,100,58,sia,2.3.0,16617,10169,547,26786,60179.334417,98338.086341,37332.935115,0,1.00,1,c4a54cdecc67,1174,14
javascript,bytes,document,100,58,bser,2.1.1,19429,31779,448,51208,51469.452880,31467.321187,19528.198719,0,1.00,1,c4a54cdecc67,1175,15
javascript,bytes,document,100,58,fast-json-stringify,6.4.0,6817,2951,448,9768,146692.093296,338868.180278,102375.102375,0,1.00,1,c4a54cdecc67,1176,16
javascript,bytes,document,100,58,bson,6.10.4,10493,11090,493,21583,95301.629658,90171.325518,46332.761896,0,1.00,1,c4a54cdecc67,1177,17
javascript,bytes,document,100,58,protobuf-es,2.12.1,26919,23622,155,50541,37148.482484,42333.418000,19785.916385,0,1.00,1,c4a54cdecc67,1178,18
javascript,bytes,document,100,58,cbor,9.0.2,90495,68136,332,158631,11050.334273,14676.529294,6303.938070,0,1.00,1,c4a54cdecc67,1179,19
javascript,bytes,document,100,59,protobuf-es,2.12.1,29226,23241,155,52467,34216.108944,43027.408459,19059.599367,0,1.00,1,c4a54cdecc67,1180,0
javascript,bytes,document,100,59,protobufjs,7.6.5,9314,20404,155,29718,107365.256603,49009.998040,33649.639949,0,1.00,1,c4a54cdecc67,1181,1
javascript,bytes,document,100,59,cbor-x,1.6.4,7022,14684,234,21706,142409.569923,68101.334786,46070.211002,0,1.00,1,c4a54cdecc67,1182,2
javascript,bytes,document,100,59,google-protobuf,3.21.4,897,11838,155,12735,1114827.201784,84473.728670,78523.753435,0,1.00,1,c4a54cdecc67,1183,3
javascript,bytes,document,100,59,msgpackr,1.12.1,4061,8480,345,12541,246244.767299,117924.528302,79738.457858,0,1.00,1,c4a54cdecc67,1184,4
javascript,bytes,document,100,59,@msgpack/msgpack,3.1.3,9689,10402,325,20091,103209.825575,96135.358585,49773.530437,0,1.00,1,c4a54cdecc67,1185,5
javascript,bytes,document,100,59,devalue,5.8.1,24170,10535,555,34705,41373.603641,94921.689606,28814.291889,0,1.00,1,c4a54cdecc67,1186,6
javascript,bytes,document,100,59,bson,6.10.4,9601,9389,493,18990,104155.817102,106507.615294,52659.294365,0,1.00,1,c4a54cdecc67,1187,7
javascript,bytes,document,100,59,bebop,3.2.3,6723,5388,547,12111,148743.120631,185597.624350,82569.564858,0,1.00,1,c4a54cdecc67,1188,8
javascript,bytes,document,100,59,avsc,5.7.9,11591,8564,114,20155,86273.833146,116767.865483,49615.480030,0,1.00,1,c4a54cdecc67,1189,9
javascript,bytes,document,100,59,JSON.stringify,node-24.15.0,2022,2410,448,4432,494559.841741,414937.759336,225631.768953,0,1.00,1,c4a54cdecc67,1190,10
javascript,bytes,document,100,59,cbor,9.0.2,88284,68151,332,156435,11327.080785,14673.298998,6392.431361,0,1.00,1,c4a54cdecc67,1191,11
javascript,bytes,document,100,59,flexbuffers,24.12.23,134740,51476,579,186216,7421.701054,19426.528868,5370.107832,0,1.00,1,c4a54cdecc67,1192,12
javascript,bytes,document,100,59,sia,2.3.0,16746,9926,547,26672,59715.753016,100745.516825,37492.501500,0,1.00,1,c4a54cdecc67,1193,13
javascript,bytes,document,100,59,simdjson-parse+JSON.stringify,0.9.2,3216,16918,448,20134,310945.273632,59108.641683,49667.229562,0,1.00,1,c4a54cdecc67,1194,14
javascript,bytes,document,100,59,json-pack-msgpack,18.28.0,6617,7311,337,13928,151125.887865,136780.194228,71797.817346,0,1.00,1,c4a54cdecc67,1195,15
javascript,bytes,document,100,59,fast-json-stringify,6.4.0,6654,4519,448,11173,150285.542531,221287.895552,89501.476774,0,1.00,1,c4a54cdecc67,1196,16
javascript,bytes,document,100,59,v8-serializer,v8-13.6.233.17-node.48,8505,7734,403,16239,117577.895356,129299.198345,61580.146561,0,1.00,1,c4a54cdecc67,1197,17
javascript,bytes,document,100,59,bser,2.1.1,16914,19698,448,36612,59122.620315,50766.575287,27313.449142,0,1.00,1,c4a54cdecc67,1198,18
javascript,bytes,document,100,59,flatbuffers,24.12.23,17999,11090,416,29089,55558.642147,90171.325518,34377.256007,0,1.00,1,c4a54cdecc67,1199,19
javascript,bytes,document,100,60,JSON.stringify,node-24.15.0,2607,3184,448,5791,383582.662064,314070.351759,172681.747539,0,1.00,1,c4a54cdecc67,1200,0
javascript,bytes,document,100,60,cbor-x,1.6.4,6750,13849,234,20599,148148.148148,72207.379594,48546.045925,0,1.00,1,c4a54cdecc67,1201,1
javascript,bytes,document,100,60,avsc,5.7.9,8864,8076,114,16940,112815.884477,123823.675087,59031.877214,0,1.00,1,c4a54cdecc67,1202,2
javascript,bytes,document,100,60,flexbuffers,24.12.23,128110,48265,579,176375,7805.791898,20718.947477,5669.737775,0,1.00,1,c4a54cdecc67,1203,3
javascript,bytes,document,100,60,msgpackr,1.12.1,4250,8952,345,13202,235294.117647,111706.881144,75746.099076,0,1.00,1,c4a54cdecc67,1204,4
javascript,bytes,document,100,60,google-protobuf,3.21.4,636,24276,155,24912,1572327.044025,41192.947767,40141.297367,0,1.00,1,c4a54cdecc67,1205,5
javascript,bytes,document,100,60,v8-serializer,v8-13.6.233.17-node.48,6451,7477,403,13928,155014.726399,133743.480005,71797.817346,0,1.00,1,c4a54cdecc67,1206,6
javascript,bytes,document,100,60,fast-json-stringify,6.4.0,6379,4251,448,10630,156764.383132,235238.767349,94073.377234,0,1.00,1,c4a54cdecc67,1207,7
javascript,bytes,document,100,60,protobufjs,7.6.5,9556,19498,155,29054,104646.295521,51287.311519,34418.668686,0,1.00,1,c4a54cdecc67,1208,8
javascript,bytes,document,100,60,json-pack-msgpack,18.28.0,6155,6847,337,13002,162469.536962,146049.364685,76911.244424,0,1.00,1,c4a54cdecc67,1209,9
javascript,bytes,document,100,60,bebop,3.2.3,21669,5839,547,27508,46148.876275,171262.202432,36353.060928,0,1.00,1,c4a54cdecc67,1210,10
javascript,bytes,document,100,60,protobuf-es,2.12.1,26798,23693,155,50491,37316.217628,42206.558899,19805.509893,0,1.00,1,c4a54cdecc67,1211,11
javascript,bytes,document,100,60,cbor,9.0.2,84530,68643,332,153173,11830.119484,14568.127850,6528.565739,0,1.00,1,c4a54cdecc67,1212,12
javascript,bytes,document,100,60,sia,2.3.0,17675,9831,547,27506,56577.086280,101719.051978,36355.704210,0,1.00,1,c4a54cdecc67,1213,13
javascript,bytes,document,100,60,bson,6.10.4,12403,10919,493,23322,80625.655083,91583.478341,42877.969299,0,1.00,1,c4a54cdecc67,1214,14
javascript,bytes,document,100,60,flatbuffers,24.12.23,18549,11386,416,29935,53911.262063,87827.156157,33405.712377,0,1.00,1,c4a54cdecc67,1215,15
javascript,bytes,document,100,60,bser,2.1.1,16960,19477,448,36437,58962.264151,51342.609231,27444.630458,0,1.00,1,c4a54cdecc67,1216,16
javascript,bytes,document,100,60,devalue,5.8.1,20844,10642,555,31486,47975.436576,93967.299380,31760.147367,0,1.00,1,c4a54cdecc67,1217,17
javascript,bytes,document,100,60,simdjson-parse+JSON.stringify,0.9.2,4015,15931,448,19946,249066.002491,62770.698638,50135.365487,0,1.00,1,c4a54cdecc67,1218,18
javascript,bytes,document,100,60,@msgpack/msgpack,3.1.3,9973,10205,325,20178,100270.730974,97991.180794,49558.925562,0,1.00,1,c4a54cdecc67,1219,19
javascript,bytes,document,100,61,bebop,3.2.3,7367,5564,547,12931,135740.464232,179726.815241,77333.539556,0,1.00,1,c4a54cdecc67,1220,0
javascript,bytes,document,100,61,bser,2.1.1,14920,17662,448,32582,67024.128686,56618.729476,30691.793015,0,1.00,1,c4a54cdecc67,1221,1
javascript,bytes,document,100,61,cbor,9.0.2,63607,62949,332,126556,15721.540082,15885.875868,7901.640381,0,1.00,1,c4a54cdecc67,1222,2
javascript,bytes,document,100,61,bson,6.10.4,8742,9382,493,18124,114390.299703,106587.081646,55175.457956,0,1.00,1,c4a54cdecc67,1223,3
javascript,bytes,document,100,61,@msgpack/msgpack,3.1.3,7624,7780,325,15404,131164.742917,128534.704370,64918.203064,0,1.00,1,c4a54cdecc67,1224,4
javascript,bytes,document,100,61,protobuf-es,2.12.1,24718,22041,155,46759,40456.347601,45369.992287,21386.257191,0,1.00,1,c4a54cdecc67,1225,5
javascript,bytes,document,100,61,avsc,5.7.9,13572,8885,114,22457,73681.108164,112549.240293,44529.545353,0,1.00,1,c4a54cdecc67,1226,6
javascript,bytes,document,100,61,sia,2.3.0,14803,9618,547,24421,67553.874215,103971.719692,40948.364113,0,1.00,1,c4a54cdecc67,1227,7
javascript,bytes,document,100,61,msgpackr,1.12.1,4400,9110,345,13510,227272.727273,109769.484083,74019.245004,0,1.00,1,c4a54cdecc67,1228,8
javascript,bytes,document,100,61,flatbuffers,24.12.23,16353,10753,416,27106,61150.859170,92997.303078,36892.200989,0,1.00,1,c4a54cdecc67,1229,9
javascript,bytes,document,100,61,flexbuffers,24.12.23,129840,50479,579,180319,7701.786815,19810.218111,5545.727294,0,1.00,1,c4a54cdecc67,1230,10
javascript,bytes,document,100,61,v8-serializer,v8-13.6.233.17-node.48,7940,7865,403,15805,125944.584383,127145.581691,63271.116735,0,1.00,1,c4a54cdecc67,1231,11
javascript,bytes,document,100,61,json-pack-msgpack,18.28.0,6355,7125,337,13480,157356.412274,140350.877193,74183.976261,0,1.00,1,c4a54cdecc67,1232,12
javascript,bytes,document,100,61,protobufjs,7.6.5,9224,18545,155,27769,108412.836080,53922.890267,36011.379596,0,1.00,1,c4a54cdecc67,1233,13
javascript,bytes,document,100,61,google-protobuf,3.21.4,678,10845,155,11523,1474926.253687,92208.390964,86782.955827,0,1.00,1,c4a54cdecc67,1234,14
javascript,bytes,document,100,61,simdjson-parse+JSON.stringify,0.9.2,3821,15245,448,19066,261711.593824,65595.277140,52449.386342,0,1.00,1,c4a54cdecc67,1235,15
javascript,bytes,document,100,61,JSON.stringify,node-24.15.0,1897,3803,448,5700,527148.128624,262950.302393,175438.596491,0,1.00,1,c4a54cdecc67,1236,16
javascript,bytes,document,100,61,cbor-x,1.6.4,7231,14675,234,21906,138293.458719,68143.100511,45649.593719,0,1.00,1,c4a54cdecc67,1237,17
javascript,bytes,document,100,61,fast-json-stringify,6.4.0,12333,2945,448,15278,81083.272521,339558.573854,65453.593402,0,1.00,1,c4a54cdecc67,1238,18
javascript,bytes,document,100,61,devalue,5.8.1,21553,7804,555,29357,46397.253283,128139.415684,34063.426099,0,1.00,1,c4a54cdecc67,1239,19
javascript,bytes,document,100,62,msgpackr,1.12.1,4171,8393,345,12564,239750.659314,119146.908138,79592.486469,0,1.00,1,c4a54cdecc67,1240,0
javascript,bytes,document,100,62,protobuf-es,2.12.1,26095,64226,155,90321,38321.517532,15570.018373,11071.622325,0,1.00,1,c4a54cdecc67,1241,1
