Language,StringOrStream,TestDataName,Repetitions,RepetitionIndex,SerializerName,SerializerVersion,TimeSer,TimeDeser,Size,TimeSerAndDeser,OpPerSecSer,OpPerSecDeser,OpPerSecSerAndDeser,MemoryPeakBytes,FidelityScore,DataTypeInstanceCount,TypeConfigHash,StreamMode,RunOrder,SchedulePosition
csharp,string,message,100,3,GroBuf,1.9.2,2928,3260,212,6188,341530.05464480876,306748.46625766874,161603.10277957335,0,1.00,1,99d1c7fab316,,138,24
csharp,string,message,100,3,SharpYaml,3.13.0,104811,138398,144,243209,9540.983293738253,7225.53794129973,4111.689945684576,0,1.00,1,99d1c7fab316,,139,25
csharp,string,message,100,3,Ceras,4.1.7,9844,27199,128,37043,101584.72165786265,36766.05757564616,26995.65369975434,0,1.00,1,99d1c7fab316,,140,26
csharp,string,message,100,3,SpanJson,4.2.1,5576,2687,157,8263,179340.02869440458,372162.2627465575,121021.4207914801,0,1.00,1,99d1c7fab316,,141,27
csharp,string,message,100,3,Google.Protobuf,3.35.1,5070,3793,68,8863,197238.65877712032,263643.55391510675,112828.6133363421,0,1.00,1,99d1c7fab316,,142,28
csharp,string,message,100,3,MemoryPack,,7989,3763,88,11752,125172.11165352359,265745.41589157586,85091.89925119128,0,1.00,1,99d1c7fab316,,143,29
csharp,string,message,100,3,Jil,2.17.0,8421,6019,157,14440,118750.7421921387,166140.5549094534,69252.07756232687,0,1.00,1,99d1c7fab316,,144,30
csharp,string,message,100,3,ExtendedXmlSerializer,3.10.0.0,45531,50426,511,95957,21963.058136214888,19831.039543092847,10421.334556103255,0,1.00,1,99d1c7fab316,,145,31
csharp,string,message,100,3,NetSerializer,4.1.2,3455,3122,64,6577,289435.6005788712,320307.4951953876,152045.00532157518,0,1.00,1,99d1c7fab316,,146,32
csharp,string,message,100,3,FsPicklerJson,5.3.2,28254,27286,576,55540,35393.218659304875,36648.83090229422,18005.041411595248,0,1.00,1,99d1c7fab316,,147,33
csharp,string,message,100,3,MS Bond Compact,.NET 8.0.28,6129,2212,72,8341,163158.75346712352,452079.5660036166,119889.70147464333,0,1.00,1,99d1c7fab316,,148,34
