Language,StringOrStream,TestDataName,Repetitions,RepetitionIndex,SerializerName,SerializerVersion,TimeSer,TimeDeser,Size,TimeSerAndDeser,OpPerSecSer,OpPerSecDeser,OpPerSecSerAndDeser,MemoryPeakBytes,FidelityScore,DataTypeInstanceCount,TypeConfigHash,SizeGzip,SizeZstd,NativeKind,StreamMode,RunOrder,SchedulePosition
python,stream,message,100,5,avro,1.12.2,8301,5418,44,13719,120467.413565,184569.952012,72891.610176,1808,1.00,1,99d1c7fab316,64,53,dict,adapted,1684,4
python,stream,message,100,5,msgspec-msgpack,0.21.1,1471,1517,52,2988,679809.653297,659195.781147,334672.021419,312,1.00,1,99d1c7fab316,72,61,struct,native,1685,5
python,stream,message,100,5,cbor2,6.1.3,6107,3285,124,9392,163746.520386,304414.003044,106473.594549,908,1.00,1,99d1c7fab316,122,123,dict,adapted,1686,6
python,stream,message,100,5,msgspec,0.21.1,1440,1611,80,3051,694444.444444,620732.464308,327761.389708,351,1.00,1,99d1c7fab316,97,89,struct,native,1687,7
python,stream,message,100,5,rapidjson,1.23,3500,3980,168,7480,285714.285714,251256.281407,133689.839572,1492,1.00,1,99d1c7fab316,138,134,dict,adapted,1688,8
python,stream,message,100,5,pickle,python-3.14.0,4225,3225,202,7450,236686.390533,310077.519380,134228.187919,4969,1.00,1,99d1c7fab316,194,193,dataclass,native,1689,9
python,stream,message,100,5,dill,0.4.1,52809,7369,202,60178,18936.166184,135703.623287,16617.368474,10948,1.00,1,99d1c7fab316,194,193,dataclass,native,1690,10
python,stream,message,100,5,flatbuffers,25.12.19,28257,7956,104,36213,35389.461019,125691.302162,27614.392621,1162,1.00,1,99d1c7fab316,102,107,dataclass,adapted,1691,11
python,stream,message,100,5,pydantic,2.13.4,5620,11638,168,17258,177935.943060,85925.416738,57944.141847,2329,1.00,1,99d1c7fab316,138,134,model,adapted,1692,12
python,stream,message,100,5,protobuf,7.35.1,1898,2048,50,3946,526870.389884,488281.250000,253421.186011,187,1.00,1,99d1c7fab316,71,59,message,adapted,1693,13
python,stream,message,100,5,json,python-3.14.0,8527,4992,168,13519,117274.539697,200320.512821,73969.968193,2329,1.00,1,99d1c7fab316,138,134,dict,adapted,1694,14
python,stream,message,100,5,msgpack,1.2.1,2156,3827,124,5983,463821.892393,261301.280376,167140.230654,521,1.00,1,99d1c7fab316,124,121,dict,native,1695,15
python,stream,message,100,6,json,python-3.14.0,5077,3940,168,9017,196966.712626,253807.106599,110901.630254,2329,1.00,1,99d1c7fab316,138,134,dict,adapted,1696,0
python,stream,message,100,6,msgpack,1.2.1,1227,2034,124,3261,814995.925020,491642.084562,306654.400491,521,1.00,1,99d1c7fab316,124,121,dict,native,1697,1
python,stream,message,100,6,serpyco-rs,1.21.0,2052,2732,168,4784,487329.434698,366032.210835,209030.100334,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1698,2
python,stream,message,100,6,rapidjson,1.23,3481,3551,168,7032,287273.771905,281610.813855,142207.053470,1492,1.00,1,99d1c7fab316,138,134,dict,adapted,1699,3
python,stream,message,100,6,flatbuffers,25.12.19,25831,7208,104,33039,38713.174093,138734.739179,30267.259905,1162,1.00,1,99d1c7fab316,102,107,dataclass,adapted,1700,4
python,stream,message,100,6,cbor2,6.1.3,6603,3525,124,10128,151446.312282,283687.943262,98736.176935,908,1.00,1,99d1c7fab316,122,123,dict,adapted,1701,5
python,stream,message,100,6,pickle,python-3.14.0,5707,4261,202,9968,175223.409848,234686.693264,100321.027287,4969,1.00,1,99d1c7fab316,194,193,dataclass,native,1702,6
python,stream,message,100,6,pydantic,2.13.4,5014,8526,168,13540,199441.563622,117288.294628,73855.243722,2329,1.00,1,99d1c7fab316,138,134,model,adapted,1703,7
python,stream,message,100,6,avro,1.12.2,8134,4947,44,13081,122940.742562,202142.712755,76446.754835,1808,1.00,1,99d1c7fab316,64,53,dict,adapted,1704,8
python,stream,message,100,6,orjson,3.11.9,1129,1561,168,2690,885739.592560,640614.990391,371747.211896,5466,1.00,1,99d1c7fab316,138,134,dict,adapted,1705,9
python,stream,message,100,6,protobuf,7.35.1,1755,1801,50,3556,569800.569801,555247.084953,281214.848144,187,1.00,1,99d1c7fab316,71,59,message,adapted,1706,10
python,stream,message,100,6,mashumaro,3.22,1423,2698,168,4121,702740.688686,370644.922165,242659.548653,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1707,11
python,stream,message,100,6,dill,0.4.1,50652,7694,202,58346,19742.557056,129971.406291,17139.135502,10948,1.00,1,99d1c7fab316,194,193,dataclass,native,1708,12
python,stream,message,100,6,cloudpickle,3.1.2,11119,3035,202,14154,89936.145337,329489.291598,70651.405963,8946,1.00,1,99d1c7fab316,194,193,dataclass,native,1709,13
python,stream,message,100,6,msgspec-msgpack,0.21.1,1442,1610,52,3052,693481.276006,621118.012422,327653.997379,312,1.00,1,99d1c7fab316,72,61,struct,native,1710,14
python,stream,message,100,6,msgspec,0.21.1,1642,1554,80,3196,609013.398295,643500.643501,312891.113892,351,1.00,1,99d1c7fab316,97,89,struct,native,1711,15
python,stream,message,100,7,msgspec,0.21.1,787,903,80,1690,1270648.030496,1107419.712071,591715.976331,351,1.00,1,99d1c7fab316,97,89,struct,native,1712,0
python,stream,message,100,7,json,python-3.14.0,7759,4908,168,12667,128882.587962,203748.981255,78945.290913,2329,1.00,1,99d1c7fab316,138,134,dict,adapted,1713,1
python,stream,message,100,7,cbor2,6.1.3,6569,3428,124,9997,152230.172020,291715.285881,100030.009003,908,1.00,1,99d1c7fab316,122,123,dict,adapted,1714,2
python,stream,message,100,7,protobuf,7.35.1,1539,1660,50,3199,649772.579597,602409.638554,312597.686777,187,1.00,1,99d1c7fab316,71,59,message,adapted,1715,3
python,stream,message,100,7,msgspec-msgpack,0.21.1,950,1146,52,2096,1052631.578947,872600.349040,477099.236641,312,1.00,1,99d1c7fab316,72,61,struct,native,1716,4
python,stream,message,100,7,mashumaro,3.22,1673,2808,168,4481,597728.631201,356125.356125,223164.472216,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1717,5
python,stream,message,100,7,dill,0.4.1,47271,8070,202,55341,21154.619111,123915.737299,18069.785512,10948,1.00,1,99d1c7fab316,194,193,dataclass,native,1718,6
python,stream,message,100,7,flatbuffers,25.12.19,27929,8157,104,36086,35805.077160,122594.090965,27711.577897,1162,1.00,1,99d1c7fab316,102,107,dataclass,adapted,1719,7
python,stream,message,100,7,pydantic,2.13.4,5502,10466,168,15968,181752.090149,95547.487101,62625.250501,2329,1.00,1,99d1c7fab316,138,134,model,adapted,1720,8
python,stream,message,100,7,avro,1.12.2,8149,5153,44,13302,122714.443490,194061.711624,75176.665163,1808,1.00,1,99d1c7fab316,64,53,dict,adapted,1721,9
python,stream,message,100,7,rapidjson,1.23,4002,4274,168,8276,249875.062469,233972.859148,120831.319478,1492,1.00,1,99d1c7fab316,138,134,dict,adapted,1722,10
python,stream,message,100,7,msgpack,1.2.1,6395,3457,124,9852,156372.165754,289268.151577,101502.233049,521,1.00,1,99d1c7fab316,124,121,dict,native,1723,11
python,stream,message,100,7,pickle,python-3.14.0,5805,4649,202,10454,172265.288544,215100.021510,95657.164722,4969,1.00,1,99d1c7fab316,194,193,dataclass,native,1724,12
python,stream,message,100,7,serpyco-rs,1.21.0,2225,3364,168,5589,449438.202247,297265.160523,178922.884237,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1725,13
python,stream,message,100,7,orjson,3.11.9,878,1076,168,1954,1138952.164009,929368.029740,511770.726714,5466,1.00,1,99d1c7fab316,138,134,dict,adapted,1726,14
python,stream,message,100,7,cloudpickle,3.1.2,11678,3184,202,14862,85631.101216,314070.351759,67285.695061,8946,1.00,1,99d1c7fab316,194,193,dataclass,native,1727,15
python,stream,message,100,8,mashumaro,3.22,1555,2921,168,4476,643086.816720,342348.510784,223413.762288,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1728,0
python,stream,message,100,8,json,python-3.14.0,8312,5102,168,13414,120307.988450,196001.568013,74548.978679,2329,1.00,1,99d1c7fab316,138,134,dict,adapted,1729,1
python,stream,message,100,8,cloudpickle,3.1.2,8685,3093,202,11778,115141.047784,323310.701584,84904.058414,8946,1.00,1,99d1c7fab316,194,193,dataclass,native,1730,2
python,stream,message,100,8,rapidjson,1.23,3138,3590,168,6728,318674.314850,278551.532033,148632.580262,1492,1.00,1,99d1c7fab316,138,134,dict,adapted,1731,3
python,stream,message,100,8,serpyco-rs,1.21.0,1472,1871,168,3343,679347.826087,534473.543560,299132.515704,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1732,4
python,stream,message,100,8,pickle,python-3.14.0,3453,2674,202,6127,289603.243556,373971.578160,163212.012404,4969,1.00,1,99d1c7fab316,194,193,dataclass,native,1733,5
python,stream,message,100,8,msgspec,0.21.1,2175,2064,80,4239,459770.114943,484496.124031,235904.694503,351,1.00,1,99d1c7fab316,97,89,struct,native,1734,6
python,stream,message,100,8,protobuf,7.35.1,1963,2023,50,3986,509424.350484,494315.373208,250878.073256,187,1.00,1,99d1c7fab316,71,59,message,adapted,1735,7
python,stream,message,100,8,flatbuffers,25.12.19,25914,7572,104,33486,38589.179594,132065.504490,29863.226423,1162,1.00,1,99d1c7fab316,102,107,dataclass,adapted,1736,8
python,stream,message,100,8,cbor2,6.1.3,7557,3836,124,11393,132327.643245,260688.216893,87773.194067,908,1.00,1,99d1c7fab316,122,123,dict,adapted,1737,9
python,stream,message,100,8,msgspec-msgpack,0.21.1,1275,1491,52,2766,784313.725490,670690.811536,361532.899494,312,1.00,1,99d1c7fab316,72,61,struct,native,1738,10
python,stream,message,100,8,avro,1.12.2,8038,4774,44,12812,124409.056979,209467.951403,78051.826413,1808,1.00,1,99d1c7fab316,64,53,dict,adapted,1739,11
python,stream,message,100,8,orjson,3.11.9,1205,1342,168,2547,829875.518672,745156.482861,392618.767177,5466,1.00,1,99d1c7fab316,138,134,dict,adapted,1740,12
python,stream,message,100,8,dill,0.4.1,49460,7316,202,56776,20218.358269,136686.714051,17613.075948,10948,1.00,1,99d1c7fab316,194,193,dataclass,native,1741,13
python,stream,message,100,8,pydantic,2.13.4,5364,10419,168,15783,186428.038777,95978.500816,63359.310651,2329,1.00,1,99d1c7fab316,138,134,model,adapted,1742,14
python,stream,message,100,8,msgpack,1.2.1,2093,3126,124,5219,477783.086479,319897.632758,191607.587660,521,1.00,1,99d1c7fab316,124,121,dict,native,1743,15
python,stream,message,100,9,dill,0.4.1,41882,6660,202,48542,23876.605702,150150.150150,20600.716905,10948,1.00,1,99d1c7fab316,194,193,dataclass,native,1744,0
python,stream,message,100,9,msgspec,0.21.1,1838,1835,80,3673,544069.640914,544959.128065,272257.010618,351,1.00,1,99d1c7fab316,97,89,struct,native,1745,1
python,stream,message,100,9,msgspec-msgpack,0.21.1,1020,1228,52,2248,980392.156863,814332.247557,444839.857651,312,1.00,1,99d1c7fab316,72,61,struct,native,1746,2
python,stream,message,100,9,pickle,python-3.14.0,4443,3060,202,7503,225073.148773,326797.385621,133280.021325,4969,1.00,1,99d1c7fab316,194,193,dataclass,native,1747,3
python,stream,message,100,9,cbor2,6.1.3,6379,3322,124,9701,156764.383132,301023.479831,103082.156479,908,1.00,1,99d1c7fab316,122,123,dict,adapted,1748,4
python,stream,message,100,9,msgpack,1.2.1,1559,2307,124,3866,641436.818473,433463.372345,258665.287118,521,1.00,1,99d1c7fab316,124,121,dict,native,1749,5
python,stream,message,100,9,serpyco-rs,1.21.0,2052,2512,168,4564,487329.434698,398089.171975,219106.047327,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1750,6
python,stream,message,100,9,avro,1.12.2,7247,4543,44,11790,137988.133021,220118.864187,84817.642070,1808,1.00,1,99d1c7fab316,64,53,dict,adapted,1751,7
python,stream,message,100,9,protobuf,7.35.1,1817,1816,50,3633,550357.732526,550660.792952,275254.610515,187,1.00,1,99d1c7fab316,71,59,message,adapted,1752,8
python,stream,message,100,9,pydantic,2.13.4,4795,9875,168,14670,208550.573514,101265.822785,68166.325835,2329,1.00,1,99d1c7fab316,138,134,model,adapted,1753,9
python,stream,message,100,9,flatbuffers,25.12.19,28396,7824,104,36220,35216.227638,127811.860941,27609.055770,1162,1.00,1,99d1c7fab316,102,107,dataclass,adapted,1754,10
python,stream,message,100,9,json,python-3.14.0,8490,4707,168,13197,117785.630153,212449.543233,75774.797302,2329,1.00,1,99d1c7fab316,138,134,dict,adapted,1755,11
python,stream,message,100,9,rapidjson,1.23,3746,4183,168,7929,266951.414842,239062.873536,126119.308866,1492,1.00,1,99d1c7fab316,138,134,dict,adapted,1756,12
python,stream,message,100,9,cloudpickle,3.1.2,13587,5043,202,18630,73599.764481,198294.665873,53676.865271,8946,1.00,1,99d1c7fab316,194,193,dataclass,native,1757,13
python,stream,message,100,9,mashumaro,3.22,1826,3730,168,5556,547645.125958,268096.514745,179985.601152,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1758,14
python,stream,message,100,9,orjson,3.11.9,847,944,168,1791,1180637.544274,1059322.033898,558347.292016,5466,1.00,1,99d1c7fab316,138,134,dict,adapted,1759,15
python,stream,message,100,10,pydantic,2.13.4,4088,7639,168,11727,244618.395303,130907.186805,85273.300929,2329,1.00,1,99d1c7fab316,138,134,model,adapted,1760,0
python,stream,message,100,10,msgspec,0.21.1,2064,2206,80,4270,484496.124031,453309.156845,234192.037471,351,1.00,1,99d1c7fab316,97,89,struct,native,1761,1
python,stream,message,100,10,json,python-3.14.0,6690,3651,168,10341,149476.831091,273897.562312,96702.446572,2329,1.00,1,99d1c7fab316,138,134,dict,adapted,1762,2
python,stream,message,100,10,serpyco-rs,1.21.0,1979,2400,168,4379,505305.709955,416666.666667,228362.639872,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1763,3
python,stream,message,100,10,rapidjson,1.23,2881,3100,168,5981,347101.700798,322580.645161,167196.121050,1492,1.00,1,99d1c7fab316,138,134,dict,adapted,1764,4
python,stream,message,100,10,dill,0.4.1,52738,8216,202,60954,18961.659524,121713.729309,16405.814221,10948,1.00,1,99d1c7fab316,194,193,dataclass,native,1765,5
python,stream,message,100,10,pickle,python-3.14.0,4746,3266,202,8012,210703.750527,306184.935701,124812.780829,4969,1.00,1,99d1c7fab316,194,193,dataclass,native,1766,6
python,stream,message,100,10,flatbuffers,25.12.19,26343,7625,104,33968,37960.748586,131147.540984,29439.472445,1162,1.00,1,99d1c7fab316,102,107,dataclass,adapted,1767,7
python,stream,message,100,10,protobuf,7.35.1,1977,2005,50,3982,505816.894284,498753.117207,251130.085384,187,1.00,1,99d1c7fab316,71,59,message,adapted,1768,8
python,stream,message,100,10,mashumaro,3.22,1781,3275,168,5056,561482.313307,305343.511450,197784.810127,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1769,9
python,stream,message,100,10,cloudpickle,3.1.2,11746,3679,202,15425,85135.365231,271812.992661,64829.821718,8946,1.00,1,99d1c7fab316,194,193,dataclass,native,1770,10
python,stream,message,100,10,orjson,3.11.9,884,1116,168,2000,1131221.719457,896057.347670,500000.000000,5466,1.00,1,99d1c7fab316,138,134,dict,adapted,1771,11
python,stream,message,100,10,msgspec-msgpack,0.21.1,1317,1576,52,2893,759301.442673,634517.766497,345661.942620,312,1.00,1,99d1c7fab316,72,61,struct,native,1772,12
python,stream,message,100,10,cbor2,6.1.3,7811,4010,124,11821,128024.580719,249376.558603,84595.211911,908,1.00,1,99d1c7fab316,122,123,dict,adapted,1773,13
python,stream,message,100,10,avro,1.12.2,9131,5335,44,14466,109517.029898,187441.424555,69127.609567,1808,1.00,1,99d1c7fab316,64,53,dict,adapted,1774,14
python,stream,message,100,10,msgpack,1.2.1,2317,3454,124,5771,431592.576608,289519.397800,173280.194074,521,1.00,1,99d1c7fab316,124,121,dict,native,1775,15
python,stream,message,100,11,protobuf,7.35.1,1519,1630,50,3149,658327.847268,613496.932515,317561.130518,187,1.00,1,99d1c7fab316,71,59,message,adapted,1776,0
python,stream,message,100,11,json,python-3.14.0,7439,5507,168,12946,134426.670251,181587.071001,77243.936351,2329,1.00,1,99d1c7fab316,138,134,dict,adapted,1777,1
python,stream,message,100,11,msgspec-msgpack,0.21.1,1125,1311,52,2436,888888.888889,762776.506484,410509.031199,312,1.00,1,99d1c7fab316,72,61,struct,native,1778,2
python,stream,message,100,11,pickle,python-3.14.0,4617,4074,202,8691,216590.859866,245459.008346,115061.557933,4969,1.00,1,99d1c7fab316,194,193,dataclass,native,1779,3
python,stream,message,100,11,mashumaro,3.22,1508,2967,168,4475,663129.973475,337040.781935,223463.687151,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1780,4
python,stream,message,100,11,dill,0.4.1,50192,7174,202,57366,19923.493784,139392.249791,17431.928320,10948,1.00,1,99d1c7fab316,194,193,dataclass,native,1781,5
python,stream,message,100,11,rapidjson,1.23,3721,4175,168,7896,268744.961032,239520.958084,126646.403242,1492,1.00,1,99d1c7fab316,138,134,dict,adapted,1782,6
python,stream,message,100,11,avro,1.12.2,7807,4722,44,12529,128090.175484,211774.671749,79814.829595,1808,1.00,1,99d1c7fab316,64,53,dict,adapted,1783,7
python,stream,message,100,11,orjson,3.11.9,1004,1239,168,2243,996015.936255,807102.502018,445831.475702,5466,1.00,1,99d1c7fab316,138,134,dict,adapted,1784,8
python,stream,message,100,11,cloudpickle,3.1.2,11548,3356,202,14904,86595.081399,297973.778308,67096.081589,8946,1.00,1,99d1c7fab316,194,193,dataclass,native,1785,9
python,stream,message,100,11,cbor2,6.1.3,6835,3584,124,10419,146305.779078,279017.857143,95978.500816,908,1.00,1,99d1c7fab316,122,123,dict,adapted,1786,10
python,stream,message,100,11,msgspec,0.21.1,1857,1878,80,3735,538502.961766,532481.363152,267737.617135,351,1.00,1,99d1c7fab316,97,89,struct,native,1787,11
python,stream,message,100,11,msgpack,1.2.1,2048,3087,124,5135,488281.250000,323939.099449,194741.966894,521,1.00,1,99d1c7fab316,124,121,dict,native,1788,12
python,stream,message,100,11,serpyco-rs,1.21.0,2240,2456,168,4696,446428.571429,407166.123779,212947.189097,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1789,13
python,stream,message,100,11,pydantic,2.13.4,5075,9235,168,14310,197044.334975,108283.703303,69881.201957,2329,1.00,1,99d1c7fab316,138,134,model,adapted,1790,14
python,stream,message,100,11,flatbuffers,25.12.19,27138,7953,104,35091,36848.699241,125738.714950,28497.335499,1162,1.00,1,99d1c7fab316,102,107,dataclass,adapted,1791,15
python,stream,message,100,12,mashumaro,3.22,1457,3060,168,4517,686341.798216,326797.385621,221385.875581,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1792,0
python,stream,message,100,12,msgspec-msgpack,0.21.1,1264,1478,52,2742,791139.240506,676589.986468,364697.301240,312,1.00,1,99d1c7fab316,72,61,struct,native,1793,1
python,stream,message,100,12,serpyco-rs,1.21.0,1730,2035,168,3765,578034.682081,491400.491400,265604.249668,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1794,2
python,stream,message,100,12,cloudpickle,3.1.2,11721,4288,202,16009,85316.952478,233208.955224,62464.863514,8946,1.00,1,99d1c7fab316,194,193,dataclass,native,1795,3
python,stream,message,100,12,pickle,python-3.14.0,3550,2673,202,6223,281690.140845,374111.485223,160694.198939,4969,1.00,1,99d1c7fab316,194,193,dataclass,native,1796,4
python,stream,message,100,12,msgspec,0.21.1,1512,1649,80,3161,661375.661376,606428.138266,316355.583676,351,1.00,1,99d1c7fab316,97,89,struct,native,1797,5
python,stream,message,100,12,pydantic,2.13.4,4322,8963,168,13285,231374.363720,111569.786902,75272.864132,2329,1.00,1,99d1c7fab316,138,134,model,adapted,1798,6
python,stream,message,100,12,dill,0.4.1,51390,6931,202,58321,19459.038723,144279.324773,17146.482399,10948,1.00,1,99d1c7fab316,194,193,dataclass,native,1799,7
python,stream,message,100,12,protobuf,7.35.1,2097,2001,50,4098,476871.721507,499750.124938,244021.473890,187,1.00,1,99d1c7fab316,71,59,message,adapted,1800,8
python,stream,message,100,12,rapidjson,1.23,4181,4479,168,8660,239177.230328,223264.121456,115473.441109,1492,1.00,1,99d1c7fab316,138,134,dict,adapted,1801,9
python,stream,message,100,12,cbor2,6.1.3,7010,3568,124,10578,142653.352354,280269.058296,94535.829079,908,1.00,1,99d1c7fab316,122,123,dict,adapted,1802,10
python,stream,message,100,12,json,python-3.14.0,8128,5338,168,13466,123031.496063,187336.080929,74261.102035,2329,1.00,1,99d1c7fab316,138,134,dict,adapted,1803,11
python,stream,message,100,12,avro,1.12.2,8399,5046,44,13445,119061.793071,198176.773682,74377.091856,1808,1.00,1,99d1c7fab316,64,53,dict,adapted,1804,12
python,stream,message,100,12,msgpack,1.2.1,2056,3347,124,5403,486381.322957,298775.022408,185082.361651,521,1.00,1,99d1c7fab316,124,121,dict,native,1805,13
python,stream,message,100,12,flatbuffers,25.12.19,28723,8022,104,36745,34815.304808,124657.192720,27214.587019,1162,1.00,1,99d1c7fab316,102,107,dataclass,adapted,1806,14
python,stream,message,100,12,orjson,3.11.9,1271,1681,168,2952,786782.061369,594883.997620,338753.387534,5466,1.00,1,99d1c7fab316,138,134,dict,adapted,1807,15
python,stream,message,100,13,json,python-3.14.0,7035,4754,168,11789,142146.410803,210349.179638,84824.836712,2329,1.00,1,99d1c7fab316,138,134,dict,adapted,1808,0
python,stream,message,100,13,pydantic,2.13.4,4963,7079,168,12042,201491.033649,141262.890239,83042.683940,2329,1.00,1,99d1c7fab316,138,134,model,adapted,1809,1
python,stream,message,100,13,msgpack,1.2.1,1608,2816,124,4424,621890.547264,355113.636364,226039.783002,521,1.00,1,99d1c7fab316,124,121,dict,native,1810,2
python,stream,message,100,13,cbor2,6.1.3,7624,3091,124,10715,131164.742917,323519.896474,93327.111526,908,1.00,1,99d1c7fab316,122,123,dict,adapted,1811,3
python,stream,message,100,13,dill,0.4.1,49767,8004,202,57771,20093.636345,124937.531234,17309.722871,10948,1.00,1,99d1c7fab316,194,193,dataclass,native,1812,4
python,stream,message,100,13,rapidjson,1.23,3666,4175,168,7841,272776.868522,239520.958084,127534.753220,1492,1.00,1,99d1c7fab316,138,134,dict,adapted,1813,5
python,stream,message,100,13,orjson,3.11.9,941,1502,168,2443,1062699.256111,665778.961385,409332.787556,5466,1.00,1,99d1c7fab316,138,134,dict,adapted,1814,6
python,stream,message,100,13,flatbuffers,25.12.19,26431,7343,104,33774,37834.361167,136184.120931,29608.574643,1162,1.00,1,99d1c7fab316,102,107,dataclass,adapted,1815,7
python,stream,message,100,13,avro,1.12.2,7920,4759,44,12679,126262.626263,210128.178189,78870.573389,1808,1.00,1,99d1c7fab316,64,53,dict,adapted,1816,8
python,stream,message,100,13,msgspec,0.21.1,1788,2057,80,3845,559284.116331,486144.871172,260078.023407,351,1.00,1,99d1c7fab316,97,89,struct,native,1817,9
python,stream,message,100,13,cloudpickle,3.1.2,11990,3693,202,15683,83402.835696,270782.561603,63763.310591,8946,1.00,1,99d1c7fab316,194,193,dataclass,native,1818,10
python,stream,message,100,13,pickle,python-3.14.0,3551,2665,202,6216,281610.813855,375234.521576,160875.160875,4969,1.00,1,99d1c7fab316,194,193,dataclass,native,1819,11
python,stream,message,100,13,msgspec-msgpack,0.21.1,1011,1281,52,2292,989119.683482,780640.124902,436300.174520,312,1.00,1,99d1c7fab316,72,61,struct,native,1820,12
python,stream,message,100,13,protobuf,7.35.1,1948,2013,50,3961,513347.022587,496770.988574,252461.499621,187,1.00,1,99d1c7fab316,71,59,message,adapted,1821,13
python,stream,message,100,13,mashumaro,3.22,1585,3066,168,4651,630914.826498,326157.860404,215007.525263,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1822,14
python,stream,message,100,13,serpyco-rs,1.21.0,1826,2180,168,4006,547645.125958,458715.596330,249625.561658,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1823,15
python,stream,message,100,14,pickle,python-3.14.0,3841,3173,202,7014,260348.867482,315159.155373,142571.998859,4969,1.00,1,99d1c7fab316,194,193,dataclass,native,1824,0
python,stream,message,100,14,msgpack,1.2.1,2159,2965,124,5124,463177.396943,337268.128162,195160.031226,521,1.00,1,99d1c7fab316,124,121,dict,native,1825,1
python,stream,message,100,14,cbor2,6.1.3,6256,3585,124,9841,159846.547315,278940.027894,101615.689462,908,1.00,1,99d1c7fab316,122,123,dict,adapted,1826,2
python,stream,message,100,14,orjson,3.11.9,1033,1244,168,2277,968054.211036,803858.520900,439174.352218,5466,1.00,1,99d1c7fab316,138,134,dict,adapted,1827,3
python,stream,message,100,14,rapidjson,1.23,3687,4169,168,7856,271223.216707,239865.675222,127291.242363,1492,1.00,1,99d1c7fab316,138,134,dict,adapted,1828,4
python,stream,message,100,14,pydantic,2.13.4,4854,9533,168,14387,206015.657190,104898.772684,69507.193995,2329,1.00,1,99d1c7fab316,138,134,model,adapted,1829,5
python,stream,message,100,14,avro,1.12.2,7797,4488,44,12285,128254.456842,222816.399287,81400.081400,1808,1.00,1,99d1c7fab316,64,53,dict,adapted,1830,6
python,stream,message,100,14,cloudpickle,3.1.2,10343,3454,202,13797,96683.747462,289519.397800,72479.524534,8946,1.00,1,99d1c7fab316,194,193,dataclass,native,1831,7
python,stream,message,100,14,serpyco-rs,1.21.0,1804,2019,168,3823,554323.725055,495294.700347,261574.679571,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1832,8
python,stream,message,100,14,dill,0.4.1,49029,7310,202,56339,20396.092109,136798.905609,17749.693818,10948,1.00,1,99d1c7fab316,194,193,dataclass,native,1833,9
python,stream,message,100,14,json,python-3.14.0,8269,5765,168,14034,120933.607450,173460.537728,71255.522303,2329,1.00,1,99d1c7fab316,138,134,dict,adapted,1834,10
python,stream,message,100,14,msgspec-msgpack,0.21.1,1554,1499,52,3053,643500.643501,667111.407605,327546.675401,312,1.00,1,99d1c7fab316,72,61,struct,native,1835,11
python,stream,message,100,14,msgspec,0.21.1,1446,1491,80,2937,691562.932227,670690.811536,340483.486551,351,1.00,1,99d1c7fab316,97,89,struct,native,1836,12
python,stream,message,100,14,protobuf,7.35.1,1991,1959,50,3950,502260.170768,510464.522716,253164.556962,187,1.00,1,99d1c7fab316,71,59,message,adapted,1837,13
python,stream,message,100,14,flatbuffers,25.12.19,27991,8087,104,36078,35725.768997,123655.249165,27717.722712,1162,1.00,1,99d1c7fab316,102,107,dataclass,adapted,1838,14
python,stream,message,100,14,mashumaro,3.22,1677,3688,168,5365,596302.921884,271149.674620,186393.289842,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1839,15
python,stream,message,100,15,protobuf,7.35.1,1087,1319,50,2406,919963.201472,758150.113723,415627.597672,187,1.00,1,99d1c7fab316,71,59,message,adapted,1840,0
python,stream,message,100,15,msgpack,1.2.1,2170,3268,124,5438,460829.493088,305997.552020,183891.136447,521,1.00,1,99d1c7fab316,124,121,dict,native,1841,1
python,stream,message,100,15,mashumaro,3.22,1281,2379,168,3660,780640.124902,420344.682640,273224.043716,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1842,2
python,stream,message,100,15,pickle,python-3.14.0,5884,4417,202,10301,169952.413324,226398.007698,97077.953597,4969,1.00,1,99d1c7fab316,194,193,dataclass,native,1843,3
python,stream,message,100,15,flatbuffers,25.12.19,22999,6355,104,29354,43480.151311,157356.412274,34066.907406,1162,1.00,1,99d1c7fab316,102,107,dataclass,adapted,1844,4
python,stream,message,100,15,rapidjson,1.23,3880,4287,168,8167,257731.958763,233263.354327,122443.981878,1492,1.00,1,99d1c7fab316,138,134,dict,adapted,1845,5
