Language,StringOrStream,TestDataName,Repetitions,RepetitionIndex,SerializerName,SerializerVersion,TimeSer,TimeDeser,Size,TimeSerAndDeser,OpPerSecSer,OpPerSecDeser,OpPerSecSerAndDeser,MemoryPeakBytes,FidelityScore,DataTypeInstanceCount,TypeConfigHash,SizeGzip,SizeZstd,NativeKind,StreamMode,RunOrder,SchedulePosition
python,stream,message,100,8,msgspec,0.21.1,1919,1981,80,3900,521104.742053,504795.557799,256410.256410,351,1.00,1,99d1c7fab316,97,89,struct,native,1734,6
python,stream,message,100,8,protobuf,7.35.1,1939,1702,50,3641,515729.757607,587544.065805,274649.821478,187,1.00,1,99d1c7fab316,71,59,message,adapted,1735,7
python,stream,message,100,8,flatbuffers,25.12.19,26663,7698,104,34361,37505.156959,129903.871135,29102.761852,1162,1.00,1,99d1c7fab316,102,107,dataclass,adapted,1736,8
python,stream,message,100,8,cbor2,6.1.3,7104,3486,124,10590,140765.765766,286861.732645,94428.706327,908,1.00,1,99d1c7fab316,122,123,dict,adapted,1737,9
python,stream,message,100,8,msgspec-msgpack,0.21.1,1100,1432,52,2532,909090.909091,698324.022346,394944.707741,312,1.00,1,99d1c7fab316,72,61,struct,native,1738,10
python,stream,message,100,8,avro,1.12.2,8365,4722,44,13087,119545.726240,211774.671749,76411.706273,1808,1.00,1,99d1c7fab316,64,53,dict,adapted,1739,11
python,stream,message,100,8,orjson,3.11.9,1076,1224,168,2300,929368.029740,816993.464052,434782.608696,5466,1.00,1,99d1c7fab316,138,134,dict,adapted,1740,12
python,stream,message,100,8,dill,0.4.1,48821,7476,202,56297,20482.988878,133761.369716,17762.935858,10948,1.00,1,99d1c7fab316,194,193,dataclass,native,1741,13
python,stream,message,100,8,pydantic,2.13.4,5301,9888,168,15189,188643.652141,101132.686084,65837.118968,2329,1.00,1,99d1c7fab316,138,134,model,adapted,1742,14
python,stream,message,100,8,msgpack,1.2.1,1907,3338,124,5245,524383.848977,299580.587178,190657.769304,521,1.00,1,99d1c7fab316,124,121,dict,native,1743,15
python,stream,message,100,9,dill,0.4.1,41362,6233,202,47595,24176.780620,160436.386973,21010.610358,10948,1.00,1,99d1c7fab316,194,193,dataclass,native,1744,0
python,stream,message,100,9,msgspec,0.21.1,1599,1631,80,3230,625390.869293,613120.784795,309597.523220,351,1.00,1,99d1c7fab316,97,89,struct,native,1745,1
python,stream,message,100,9,msgspec-msgpack,0.21.1,851,1022,52,1873,1175088.131610,978473.581213,533902.829685,312,1.00,1,99d1c7fab316,72,61,struct,native,1746,2
python,stream,message,100,9,pickle,python-3.14.0,4152,3017,202,7169,240847.784200,331455.087836,139489.468545,4969,1.00,1,99d1c7fab316,194,193,dataclass,native,1747,3
python,stream,message,100,9,cbor2,6.1.3,5772,3111,124,8883,173250.173250,321440.051430,112574.580660,908,1.00,1,99d1c7fab316,122,123,dict,adapted,1748,4
python,stream,message,100,9,msgpack,1.2.1,1513,2419,124,3932,660938.532716,413393.964448,254323.499491,521,1.00,1,99d1c7fab316,124,121,dict,native,1749,5
python,stream,message,100,9,serpyco-rs,1.21.0,2055,2719,168,4774,486618.004866,367782.272894,209467.951403,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1750,6
python,stream,message,100,9,avro,1.12.2,7781,4301,44,12082,128518.185323,232504.068821,82767.753683,1808,1.00,1,99d1c7fab316,64,53,dict,adapted,1751,7
python,stream,message,100,9,protobuf,7.35.1,1865,1704,50,3569,536193.029491,586854.460094,280190.529560,187,1.00,1,99d1c7fab316,71,59,message,adapted,1752,8
python,stream,message,100,9,pydantic,2.13.4,4449,9929,168,14378,224769.611149,100715.077047,69550.702462,2329,1.00,1,99d1c7fab316,138,134,model,adapted,1753,9
python,stream,message,100,9,flatbuffers,25.12.19,28979,7522,104,36501,34507.746989,132943.366126,27396.509685,1162,1.00,1,99d1c7fab316,102,107,dataclass,adapted,1754,10
python,stream,message,100,9,json,python-3.14.0,8468,4933,168,13401,118091.639112,202716.399757,74621.296918,2329,1.00,1,99d1c7fab316,138,134,dict,adapted,1755,11
python,stream,message,100,9,rapidjson,1.23,3774,4203,168,7977,264970.853206,237925.291458,125360.411182,1492,1.00,1,99d1c7fab316,138,134,dict,adapted,1756,12
python,stream,message,100,9,cloudpickle,3.1.2,12319,4964,202,17283,81175.420083,201450.443191,57860.325175,8946,1.00,1,99d1c7fab316,194,193,dataclass,native,1757,13
python,stream,message,100,9,mashumaro,3.22,1644,3117,168,4761,608272.506083,320821.302534,210039.907582,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1758,14
python,stream,message,100,9,orjson,3.11.9,693,819,168,1512,1443001.443001,1221001.221001,661375.661376,5466,1.00,1,99d1c7fab316,138,134,dict,adapted,1759,15
python,stream,message,100,10,pydantic,2.13.4,3810,7761,168,11571,262467.191601,128849.375081,86422.953937,2329,1.00,1,99d1c7fab316,138,134,model,adapted,1760,0
python,stream,message,100,10,msgspec,0.21.1,1771,1954,80,3725,564652.738566,511770.726714,268456.375839,351,1.00,1,99d1c7fab316,97,89,struct,native,1761,1
python,stream,message,100,10,json,python-3.14.0,6289,4031,168,10320,159007.791382,248077.400149,96899.224806,2329,1.00,1,99d1c7fab316,138,134,dict,adapted,1762,2
python,stream,message,100,10,serpyco-rs,1.21.0,1904,2261,168,4165,525210.084034,442282.176028,240096.038415,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1763,3
python,stream,message,100,10,rapidjson,1.23,2973,3315,168,6288,336360.578540,301659.125189,159033.078880,1492,1.00,1,99d1c7fab316,138,134,dict,adapted,1764,4
python,stream,message,100,10,dill,0.4.1,49777,8001,202,57778,20089.599614,124984.376953,17307.625740,10948,1.00,1,99d1c7fab316,194,193,dataclass,native,1765,5
python,stream,message,100,10,pickle,python-3.14.0,4627,3445,202,8072,216122.757726,290275.761974,123885.034688,4969,1.00,1,99d1c7fab316,194,193,dataclass,native,1766,6
python,stream,message,100,10,flatbuffers,25.12.19,27736,7521,104,35257,36054.225555,132961.042415,28363.161925,1162,1.00,1,99d1c7fab316,102,107,dataclass,adapted,1767,7
python,stream,message,100,10,protobuf,7.35.1,2054,1730,50,3784,486854.917235,578034.682081,264270.613108,187,1.00,1,99d1c7fab316,71,59,message,adapted,1768,8
python,stream,message,100,10,mashumaro,3.22,1886,3275,168,5161,530222.693531,305343.511450,193760.899051,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1769,9
python,stream,message,100,10,cloudpickle,3.1.2,12035,3714,202,15749,83090.984628,269251.480883,63496.094990,8946,1.00,1,99d1c7fab316,194,193,dataclass,native,1770,10
python,stream,message,100,10,orjson,3.11.9,783,943,168,1726,1277139.208174,1060445.387063,579374.275782,5466,1.00,1,99d1c7fab316,138,134,dict,adapted,1771,11
python,stream,message,100,10,msgspec-msgpack,0.21.1,1203,1477,52,2680,831255.195345,677048.070413,373134.328358,312,1.00,1,99d1c7fab316,72,61,struct,native,1772,12
python,stream,message,100,10,cbor2,6.1.3,7325,3854,124,11179,136518.771331,259470.679813,89453.439485,908,1.00,1,99d1c7fab316,122,123,dict,adapted,1773,13
python,stream,message,100,10,avro,1.12.2,9160,4914,44,14074,109170.305677,203500.203500,71053.005542,1808,1.00,1,99d1c7fab316,64,53,dict,adapted,1774,14
python,stream,message,100,10,msgpack,1.2.1,2182,3359,124,5541,458295.142071,297707.651087,180472.838838,521,1.00,1,99d1c7fab316,124,121,dict,native,1775,15
python,stream,message,100,11,protobuf,7.35.1,1536,1547,50,3083,651041.666667,646412.411118,324359.390204,187,1.00,1,99d1c7fab316,71,59,message,adapted,1776,0
python,stream,message,100,11,json,python-3.14.0,7033,5792,168,12825,142186.833499,172651.933702,77972.709552,2329,1.00,1,99d1c7fab316,138,134,dict,adapted,1777,1
python,stream,message,100,11,msgspec-msgpack,0.21.1,976,1315,52,2291,1024590.163934,760456.273764,436490.615452,312,1.00,1,99d1c7fab316,72,61,struct,native,1778,2
python,stream,message,100,11,pickle,python-3.14.0,4493,3610,202,8103,222568.439795,277008.310249,123411.082315,4969,1.00,1,99d1c7fab316,194,193,dataclass,native,1779,3
python,stream,message,100,11,mashumaro,3.22,1654,2984,168,4638,604594.921403,335120.643432,215610.176800,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1780,4
python,stream,message,100,11,dill,0.4.1,47316,7141,202,54457,21134.499958,140036.409466,18363.112180,10948,1.00,1,99d1c7fab316,194,193,dataclass,native,1781,5
python,stream,message,100,11,rapidjson,1.23,3856,3985,168,7841,259336.099585,250941.028858,127534.753220,1492,1.00,1,99d1c7fab316,138,134,dict,adapted,1782,6
python,stream,message,100,11,avro,1.12.2,7797,4361,44,12158,128254.456842,229305.205228,82250.370127,1808,1.00,1,99d1c7fab316,64,53,dict,adapted,1783,7
python,stream,message,100,11,orjson,3.11.9,829,1065,168,1894,1206272.617612,938967.136150,527983.104541,5466,1.00,1,99d1c7fab316,138,134,dict,adapted,1784,8
python,stream,message,100,11,cloudpickle,3.1.2,11389,3255,202,14644,87804.021424,307219.662058,68287.353182,8946,1.00,1,99d1c7fab316,194,193,dataclass,native,1785,9
python,stream,message,100,11,cbor2,6.1.3,6563,3418,124,9981,152369.343288,292568.753657,100190.361687,908,1.00,1,99d1c7fab316,122,123,dict,adapted,1786,10
python,stream,message,100,11,msgspec,0.21.1,1696,1869,80,3565,589622.641509,535045.478866,280504.908836,351,1.00,1,99d1c7fab316,97,89,struct,native,1787,11
python,stream,message,100,11,msgpack,1.2.1,1915,3105,124,5020,522193.211488,322061.191626,199203.187251,521,1.00,1,99d1c7fab316,124,121,dict,native,1788,12
python,stream,message,100,11,serpyco-rs,1.21.0,2046,2213,168,4259,488758.553275,451875.282422,234796.900681,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1789,13
python,stream,message,100,11,pydantic,2.13.4,5517,9812,168,15329,181257.930034,101916.021199,65235.827516,2329,1.00,1,99d1c7fab316,138,134,model,adapted,1790,14
python,stream,message,100,11,flatbuffers,25.12.19,27094,7393,104,34487,36908.540636,135263.086704,28996.433439,1162,1.00,1,99d1c7fab316,102,107,dataclass,adapted,1791,15
python,stream,message,100,12,mashumaro,3.22,1439,2977,168,4416,694927.032662,335908.632852,226449.275362,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1792,0
python,stream,message,100,12,msgspec-msgpack,0.21.1,1080,1463,52,2543,925925.925926,683526.999316,393236.335037,312,1.00,1,99d1c7fab316,72,61,struct,native,1793,1
python,stream,message,100,12,serpyco-rs,1.21.0,1577,1840,168,3417,634115.409004,543478.260870,292654.375183,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1794,2
python,stream,message,100,12,cloudpickle,3.1.2,10678,3773,202,14451,93650.496348,265041.081368,69199.363366,8946,1.00,1,99d1c7fab316,194,193,dataclass,native,1795,3
python,stream,message,100,12,pickle,python-3.14.0,3610,2636,202,6246,277008.310249,379362.670713,160102.465578,4969,1.00,1,99d1c7fab316,194,193,dataclass,native,1796,4
python,stream,message,100,12,msgspec,0.21.1,1275,1399,80,2674,784313.725490,714796.283059,373971.578160,351,1.00,1,99d1c7fab316,97,89,struct,native,1797,5
python,stream,message,100,12,pydantic,2.13.4,3884,8153,168,12037,257466.529351,122654.237704,83077.178699,2329,1.00,1,99d1c7fab316,138,134,model,adapted,1798,6
python,stream,message,100,12,dill,0.4.1,45557,6299,202,51856,21950.523520,158755.357993,19284.171552,10948,1.00,1,99d1c7fab316,194,193,dataclass,native,1799,7
python,stream,message,100,12,protobuf,7.35.1,2009,1792,50,3801,497760.079642,558035.714286,263088.660879,187,1.00,1,99d1c7fab316,71,59,message,adapted,1800,8
python,stream,message,100,12,rapidjson,1.23,3645,3918,168,7563,274348.422497,255232.261358,132222.662964,1492,1.00,1,99d1c7fab316,138,134,dict,adapted,1801,9
python,stream,message,100,12,cbor2,6.1.3,6381,3501,124,9882,156715.248394,285632.676378,101194.090265,908,1.00,1,99d1c7fab316,122,123,dict,adapted,1802,10
python,stream,message,100,12,json,python-3.14.0,7001,5186,168,12187,142836.737609,192826.841496,82054.648396,2329,1.00,1,99d1c7fab316,138,134,dict,adapted,1803,11
python,stream,message,100,12,avro,1.12.2,8514,4877,44,13391,117453.605826,205044.084478,74677.021880,1808,1.00,1,99d1c7fab316,64,53,dict,adapted,1804,12
python,stream,message,100,12,msgpack,1.2.1,1840,3147,124,4987,543478.260870,317762.948840,200521.355524,521,1.00,1,99d1c7fab316,124,121,dict,native,1805,13
python,stream,message,100,12,flatbuffers,25.12.19,28364,7602,104,35966,35255.958257,131544.330439,27804.037146,1162,1.00,1,99d1c7fab316,102,107,dataclass,adapted,1806,14
python,stream,message,100,12,orjson,3.11.9,1241,1839,168,3080,805801.772764,543773.790103,324675.324675,5466,1.00,1,99d1c7fab316,138,134,dict,adapted,1807,15
python,stream,message,100,13,json,python-3.14.0,5768,4440,168,10208,173370.319001,225225.225225,97962.382445,2329,1.00,1,99d1c7fab316,138,134,dict,adapted,1808,0
python,stream,message,100,13,pydantic,2.13.4,5035,7469,168,12504,198609.731877,133886.731825,79974.408189,2329,1.00,1,99d1c7fab316,138,134,model,adapted,1809,1
python,stream,message,100,13,msgpack,1.2.1,1562,2591,124,4153,640204.865557,385951.370127,240789.790513,521,1.00,1,99d1c7fab316,124,121,dict,native,1810,2
python,stream,message,100,13,cbor2,6.1.3,5740,3242,124,8982,174216.027875,308451.573103,111333.778668,908,1.00,1,99d1c7fab316,122,123,dict,adapted,1811,3
python,stream,message,100,13,dill,0.4.1,54086,9048,202,63134,18489.072958,110521.662246,15839.325878,10948,1.00,1,99d1c7fab316,194,193,dataclass,native,1812,4
python,stream,message,100,13,rapidjson,1.23,3719,3764,168,7483,268889.486421,265674.814028,133636.242149,1492,1.00,1,99d1c7fab316,138,134,dict,adapted,1813,5
python,stream,message,100,13,orjson,3.11.9,1085,1497,168,2582,921658.986175,668002.672011,387296.669249,5466,1.00,1,99d1c7fab316,138,134,dict,adapted,1814,6
python,stream,message,100,13,flatbuffers,25.12.19,25386,7181,104,32567,39391.790751,139256.370979,30705.929315,1162,1.00,1,99d1c7fab316,102,107,dataclass,adapted,1815,7
python,stream,message,100,13,avro,1.12.2,7787,4315,44,12102,128419.160139,231749.710313,82630.970088,1808,1.00,1,99d1c7fab316,64,53,dict,adapted,1816,8
python,stream,message,100,13,msgspec,0.21.1,1853,1967,80,3820,539665.407447,508388.408744,261780.104712,351,1.00,1,99d1c7fab316,97,89,struct,native,1817,9
python,stream,message,100,13,cloudpickle,3.1.2,13598,4620,202,18218,73540.226504,216450.216450,54890.767373,8946,1.00,1,99d1c7fab316,194,193,dataclass,native,1818,10
python,stream,message,100,13,pickle,python-3.14.0,4122,2693,202,6815,242600.679282,371333.085778,146735.143067,4969,1.00,1,99d1c7fab316,194,193,dataclass,native,1819,11
python,stream,message,100,13,msgspec-msgpack,0.21.1,1178,1404,52,2582,848896.434635,712250.712251,387296.669249,312,1.00,1,99d1c7fab316,72,61,struct,native,1820,12
python,stream,message,100,13,protobuf,7.35.1,2165,1903,50,4068,461893.764434,525486.074619,245821.042281,187,1.00,1,99d1c7fab316,71,59,message,adapted,1821,13
python,stream,message,100,13,mashumaro,3.22,1778,3591,168,5369,562429.696288,278473.962684,186254.423543,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1822,14
python,stream,message,100,13,serpyco-rs,1.21.0,1979,2300,168,4279,505305.709955,434782.608696,233699.462491,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1823,15
python,stream,message,100,14,pickle,python-3.14.0,3944,3499,202,7443,253549.695740,285795.941698,134354.426978,4969,1.00,1,99d1c7fab316,194,193,dataclass,native,1824,0
python,stream,message,100,14,msgpack,1.2.1,1861,3044,124,4905,537345.513165,328515.111695,203873.598369,521,1.00,1,99d1c7fab316,124,121,dict,native,1825,1
python,stream,message,100,14,cbor2,6.1.3,5762,3374,124,9136,173550.850399,296384.113811,109457.092820,908,1.00,1,99d1c7fab316,122,123,dict,adapted,1826,2
python,stream,message,100,14,orjson,3.11.9,1029,1168,168,2197,971817.298348,856164.383562,455166.135640,5466,1.00,1,99d1c7fab316,138,134,dict,adapted,1827,3
python,stream,message,100,14,rapidjson,1.23,3263,3478,168,6741,306466.441925,287521.564117,148345.942738,1492,1.00,1,99d1c7fab316,138,134,dict,adapted,1828,4
python,stream,message,100,14,pydantic,2.13.4,4815,9563,168,14378,207684.319834,104569.695702,69550.702462,2329,1.00,1,99d1c7fab316,138,134,model,adapted,1829,5
python,stream,message,100,14,avro,1.12.2,7439,4209,44,11648,134426.670251,237586.124970,85851.648352,1808,1.00,1,99d1c7fab316,64,53,dict,adapted,1830,6
python,stream,message,100,14,cloudpickle,3.1.2,11357,3566,202,14923,88051.422030,280426.247897,67010.654694,8946,1.00,1,99d1c7fab316,194,193,dataclass,native,1831,7
python,stream,message,100,14,serpyco-rs,1.21.0,2020,2173,168,4193,495049.504950,460193.281178,238492.725972,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1832,8
python,stream,message,100,14,dill,0.4.1,49302,7384,202,56686,20283.152813,135427.952329,17641.040116,10948,1.00,1,99d1c7fab316,194,193,dataclass,native,1833,9
python,stream,message,100,14,json,python-3.14.0,6859,4846,168,11705,145793.847500,206355.757326,85433.575395,2329,1.00,1,99d1c7fab316,138,134,dict,adapted,1834,10
python,stream,message,100,14,msgspec-msgpack,0.21.1,1245,1556,52,2801,803212.851406,642673.521851,357015.351660,312,1.00,1,99d1c7fab316,72,61,struct,native,1835,11
python,stream,message,100,14,msgspec,0.21.1,1455,1458,80,2913,687285.223368,685871.056241,343288.705802,351,1.00,1,99d1c7fab316,97,89,struct,native,1836,12
python,stream,message,100,14,protobuf,7.35.1,2016,4918,50,6934,496031.746032,203334.688898,144216.902221,187,1.00,1,99d1c7fab316,71,59,message,adapted,1837,13
python,stream,message,100,14,flatbuffers,25.12.19,26207,7431,104,33638,38157.744114,134571.390122,29728.283489,1162,1.00,1,99d1c7fab316,102,107,dataclass,adapted,1838,14
python,stream,message,100,14,mashumaro,3.22,1714,3324,168,5038,583430.571762,300842.358604,198491.464867,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1839,15
python,stream,message,100,15,protobuf,7.35.1,1299,1322,50,2621,769822.940724,756429.652042,381533.765738,187,1.00,1,99d1c7fab316,71,59,message,adapted,1840,0
python,stream,message,100,15,msgpack,1.2.1,1829,3228,124,5057,546746.856206,309789.343247,197745.699031,521,1.00,1,99d1c7fab316,124,121,dict,native,1841,1
python,stream,message,100,15,mashumaro,3.22,1282,2426,168,3708,780031.201248,412201.154163,269687.162891,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1842,2
python,stream,message,100,15,pickle,python-3.14.0,5078,3955,202,9033,196927.924380,252844.500632,110705.192074,4969,1.00,1,99d1c7fab316,194,193,dataclass,native,1843,3
python,stream,message,100,15,flatbuffers,25.12.19,22952,6248,104,29200,43569.187870,160051.216389,34246.575342,1162,1.00,1,99d1c7fab316,102,107,dataclass,adapted,1844,4
python,stream,message,100,15,rapidjson,1.23,3239,3643,168,6882,308737.264588,274499.039253,145306.596920,1492,1.00,1,99d1c7fab316,138,134,dict,adapted,1845,5
python,stream,message,100,15,cbor2,6.1.3,6308,3365,124,9673,158528.852251,297176.820208,103380.543782,908,1.00,1,99d1c7fab316,122,123,dict,adapted,1846,6
python,stream,message,100,15,avro,1.12.2,7952,4503,44,12455,125754.527163,222074.172774,80289.040546,1808,1.00,1,99d1c7fab316,64,53,dict,adapted,1847,7
python,stream,message,100,15,orjson,3.11.9,1048,1226,168,2274,954198.473282,815660.685155,439753.737907,5466,1.00,1,99d1c7fab316,138,134,dict,adapted,1848,8
python,stream,message,100,15,cloudpickle,3.1.2,11896,3750,202,15646,84061.869536,266666.666667,63914.099450,8946,1.00,1,99d1c7fab316,194,193,dataclass,native,1849,9
python,stream,message,100,15,serpyco-rs,1.21.0,1962,2195,168,4157,509683.995923,455580.865604,240558.094780,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1850,10
python,stream,message,100,15,pydantic,2.13.4,5058,9454,168,14512,197706.603401,105775.333192,68908.489526,2329,1.00,1,99d1c7fab316,138,134,model,adapted,1851,11
python,stream,message,100,15,json,python-3.14.0,7157,4218,168,11375,139723.347771,237079.184448,87912.087912,2329,1.00,1,99d1c7fab316,138,134,dict,adapted,1852,12
python,stream,message,100,15,msgspec,0.21.1,1607,1859,80,3466,622277.535781,537923.614847,288517.022504,351,1.00,1,99d1c7fab316,97,89,struct,native,1853,13
python,stream,message,100,15,dill,0.4.1,50360,8084,202,58444,19857.029388,123701.138050,17110.396277,10948,1.00,1,99d1c7fab316,194,193,dataclass,native,1854,14
python,stream,message,100,15,msgspec-msgpack,0.21.1,1160,1525,52,2685,862068.965517,655737.704918,372439.478585,312,1.00,1,99d1c7fab316,72,61,struct,native,1855,15
python,stream,message,100,16,msgspec,0.21.1,1186,1142,80,2328,843170.320405,875656.742557,429553.264605,351,1.00,1,99d1c7fab316,97,89,struct,native,1856,0
python,stream,message,100,16,pydantic,2.13.4,4240,8962,168,13202,235849.056604,111582.236108,75746.099076,2329,1.00,1,99d1c7fab316,138,134,model,adapted,1857,1
python,stream,message,100,16,avro,1.12.2,8375,4590,44,12965,119402.985075,217864.923747,77130.736599,1808,1.00,1,99d1c7fab316,64,53,dict,adapted,1858,2
python,stream,message,100,16,json,python-3.14.0,7394,4312,168,11706,135244.793075,231910.946197,85426.277123,2329,1.00,1,99d1c7fab316,138,134,dict,adapted,1859,3
python,stream,message,100,16,cbor2,6.1.3,6358,3558,124,9916,157282.164203,281056.773468,100847.115772,908,1.00,1,99d1c7fab316,122,123,dict,adapted,1860,4
python,stream,message,100,16,protobuf,7.35.1,2110,1730,50,3840,473933.649289,578034.682081,260416.666667,187,1.00,1,99d1c7fab316,71,59,message,adapted,1861,5
python,stream,message,100,16,flatbuffers,25.12.19,28867,7686,104,36553,34641.632314,130106.687484,27357.535633,1162,1.00,1,99d1c7fab316,102,107,dataclass,adapted,1862,6
python,stream,message,100,16,mashumaro,3.22,2369,4096,168,6465,422119.037569,244140.625000,154679.040990,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1863,7
python,stream,message,100,16,dill,0.4.1,53433,8407,202,61840,18715.026295,118948.495302,16170.763260,10948,1.00,1,99d1c7fab316,194,193,dataclass,native,1864,8
python,stream,message,100,16,pickle,python-3.14.0,5724,3676,202,9400,174703.004892,272034.820457,106382.978723,4969,1.00,1,99d1c7fab316,194,193,dataclass,native,1865,9
python,stream,message,100,16,serpyco-rs,1.21.0,2273,2873,168,5146,439947.206335,348068.221371,194325.689856,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1866,10
python,stream,message,100,16,msgspec-msgpack,0.21.1,1233,1544,52,2777,811030.008110,647668.393782,360100.828232,312,1.00,1,99d1c7fab316,72,61,struct,native,1867,11
python,stream,message,100,16,orjson,3.11.9,964,954,168,1918,1037344.398340,1048218.029350,521376.433785,5466,1.00,1,99d1c7fab316,138,134,dict,adapted,1868,12
python,stream,message,100,16,msgpack,1.2.1,2686,3546,124,6232,372300.819062,282007.896221,160462.130937,521,1.00,1,99d1c7fab316,124,121,dict,native,1869,13
python,stream,message,100,16,rapidjson,1.23,4780,4414,168,9194,209205.020921,226551.880381,108766.586905,1492,1.00,1,99d1c7fab316,138,134,dict,adapted,1870,14
python,stream,message,100,16,cloudpickle,3.1.2,12542,3151,202,15693,79732.100144,317359.568391,63722.678901,8946,1.00,1,99d1c7fab316,194,193,dataclass,native,1871,15
python,stream,message,100,17,orjson,3.11.9,848,1172,168,2020,1179245.283019,853242.320819,495049.504950,5466,1.00,1,99d1c7fab316,138,134,dict,adapted,1872,0
python,stream,message,100,17,rapidjson,1.23,2592,2785,168,5377,385802.469136,359066.427289,185977.310768,1492,1.00,1,99d1c7fab316,138,134,dict,adapted,1873,1
python,stream,message,100,17,flatbuffers,25.12.19,25516,7260,104,32776,39191.095783,137741.046832,30510.129363,1162,1.00,1,99d1c7fab316,102,107,dataclass,adapted,1874,2
python,stream,message,100,17,pickle,python-3.14.0,4463,3204,202,7667,224064.530585,312109.862672,130429.111778,4969,1.00,1,99d1c7fab316,194,193,dataclass,native,1875,3
python,stream,message,100,17,avro,1.12.2,8096,4715,44,12811,123517.786561,212089.077413,78057.918976,1808,1.00,1,99d1c7fab316,64,53,dict,adapted,1876,4
python,stream,message,100,17,serpyco-rs,1.21.0,2069,2207,168,4276,483325.277912,453103.760761,233863.423761,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1877,5
python,stream,message,100,17,msgpack,1.2.1,1630,2790,124,4420,613496.932515,358422.939068,226244.343891,521,1.00,1,99d1c7fab316,124,121,dict,native,1878,6
python,stream,message,100,17,pydantic,2.13.4,5274,10221,168,15495,189609.404626,97837.784953,64536.947402,2329,1.00,1,99d1c7fab316,138,134,model,adapted,1879,7
python,stream,message,100,17,cbor2,6.1.3,7099,3728,124,10827,140864.910551,268240.343348,92361.688372,908,1.00,1,99d1c7fab316,122,123,dict,adapted,1880,8
python,stream,message,100,17,cloudpickle,3.1.2,11674,3998,202,15672,85660.442008,250125.062531,63808.065339,8946,1.00,1,99d1c7fab316,194,193,dataclass,native,1881,9
python,stream,message,100,17,dill,0.4.1,48355,6652,202,55007,20680.384655,150330.727601,18179.504427,10948,1.00,1,99d1c7fab316,194,193,dataclass,native,1882,10
python,stream,message,100,17,json,python-3.14.0,8090,5005,168,13095,123609.394314,199800.199800,76365.024819,2329,1.00,1,99d1c7fab316,138,134,dict,adapted,1883,11
python,stream,message,100,17,msgspec-msgpack,0.21.1,1400,1587,52,2987,714285.714286,630119.722747,334784.064279,312,1.00,1,99d1c7fab316,72,61,struct,native,1884,12
python,stream,message,100,17,mashumaro,3.22,1919,3383,168,5302,521104.742053,295595.625185,188608.072425,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1885,13
python,stream,message,100,17,msgspec,0.21.1,1608,1770,80,3378,621890.547264,564971.751412,296033.155713,351,1.00,1,99d1c7fab316,97,89,struct,native,1886,14
python,stream,message,100,17,protobuf,7.35.1,2212,1719,50,3931,452079.566004,581733.566027,254388.196388,187,1.00,1,99d1c7fab316,71,59,message,adapted,1887,15
python,stream,message,100,18,avro,1.12.2,8242,4660,44,12902,121329.774327,214592.274678,77507.363200,1808,1.00,1,99d1c7fab316,64,53,dict,adapted,1888,0
python,stream,message,100,18,pickle,python-3.14.0,4776,3478,202,8254,209380.234506,287521.564117,121153.380179,4969,1.00,1,99d1c7fab316,194,193,dataclass,native,1889,1
python,stream,message,100,18,rapidjson,1.23,3668,3848,168,7516,272628.135224,259875.259875,133049.494412,1492,1.00,1,99d1c7fab316,138,134,dict,adapted,1890,2
python,stream,message,100,18,msgpack,1.2.1,1656,2973,124,4629,603864.734300,336360.578540,216029.379996,521,1.00,1,99d1c7fab316,124,121,dict,native,1891,3
python,stream,message,100,18,mashumaro,3.22,2057,3168,168,5225,486144.871172,315656.565657,191387.559809,5466,1.00,1,99d1c7fab316,138,134,dataclass,adapted,1892,4
python,stream,message,100,18,dill,0.4.1,54055,7017,202,61072,18499.676256,142511.044606,16374.115798,10948,1.00,1,99d1c7fab316,194,193,dataclass,native,1893,5
python,stream,message,100,18,flatbuffers,25.12.19,27002,7384,104,34386,37034.293756,135427.952329,29081.602978,1162,1.00,1,99d1c7fab316,102,107,dataclass,adapted,1894,6
python,stream,message,100,18,msgspec-msgpack,0.21.1,1054,1497,52,2551,948766.603416,668002.672011,392003.136025,312,1.00,1,99d1c7fab316,72,61,struct,native,1895,7
