Language,StringOrStream,TestDataName,Repetitions,RepetitionIndex,SerializerName,SerializerVersion,TimeSer,TimeDeser,Size,TimeSerAndDeser,OpPerSecSer,OpPerSecDeser,OpPerSecSerAndDeser,MemoryPeakBytes,FidelityScore,DataTypeInstanceCount,TypeConfigHash,RunOrder,SchedulePosition
javascript,bytes,message,100,0,msgpackr,1.12.1,562589,263013,12231,825602,1777.496538,3802.093433,1211.237376,0,1.00,100,99d1c7fab316,2001,1
javascript,bytes,message,100,0,bson,6.10.4,486787,636110,14057,1122897,2054.286577,1572.055148,890.553630,0,1.00,100,99d1c7fab316,2002,2
javascript,bytes,message,100,0,simdjson-parse+JSON.stringify,0.9.2,62475,204183,16546,266658,16006.402561,4897.567378,3750.121879,0,1.00,100,99d1c7fab316,2003,3
javascript,bytes,message,100,0,flexbuffers,24.12.23,2172294,2410277,14566,4582571,460.342845,414.890073,218.218114,0,1.00,100,99d1c7fab316,2004,4
javascript,bytes,message,100,0,fast-json-stringify,6.4.0,256671,74679,16546,331350,3896.038119,13390.645295,3017.956843,0,1.00,100,99d1c7fab316,2005,5
javascript,bytes,message,100,0,cbor,9.0.2,2507519,1755112,12030,4262631,398.800567,569.764209,234.596896,0,1.00,100,99d1c7fab316,2006,6
javascript,bytes,message,100,0,google-protobuf,3.21.4,3350,395489,5047,398839,298507.462687,2528.515332,2507.277373,0,1.00,100,99d1c7fab316,2007,7
javascript,bytes,message,100,0,bebop,3.2.3,615604,220771,15859,836375,1624.420894,4529.580425,1195.635929,0,1.00,100,99d1c7fab316,2008,8
javascript,bytes,message,100,0,@msgpack/msgpack,3.1.3,457289,490728,12031,948017,2186.800907,2037.788755,1054.833405,0,1.00,100,99d1c7fab316,2009,9
javascript,bytes,message,100,0,flatbuffers,24.12.23,738255,256307,10404,994562,1354.545516,3901.571163,1005.467734,0,1.00,100,99d1c7fab316,2010,10
javascript,bytes,message,100,0,JSON.stringify,node-24.15.0,56465,72101,16546,128566,17710.085894,13869.433156,7778.106187,0,1.00,100,99d1c7fab316,2011,11
javascript,bytes,message,100,0,bser,2.1.1,786478,785303,14248,1571781,1271.491383,1273.393837,636.220949,0,1.00,100,99d1c7fab316,2012,12
javascript,bytes,message,100,0,avsc,5.7.9,510029,344160,4051,854189,1960.672824,2905.625291,1170.701098,0,1.00,100,99d1c7fab316,2013,13
javascript,bytes,message,100,0,sia,2.3.0,613852,365558,15859,979410,1629.057167,2735.544018,1021.022861,0,1.00,100,99d1c7fab316,2014,14
javascript,bytes,message,100,0,cbor-x,1.6.4,261080,418399,5206,679479,3830.243603,2390.063074,1471.715829,0,1.00,100,99d1c7fab316,2015,15
javascript,bytes,message,100,0,protobufjs,7.6.5,380439,591353,5047,971792,2628.542289,1691.037333,1029.026788,0,1.00,100,99d1c7fab316,2016,16
javascript,bytes,message,100,0,v8-serializer,v8-13.6.233.17-node.48,43475,59905,12955,103380,23001.725129,16693.097404,9673.050880,0,1.00,100,99d1c7fab316,2017,17
javascript,bytes,message,100,0,devalue,5.8.1,608802,224089,18552,832891,1642.570162,4462.512662,1200.637298,0,1.00,100,99d1c7fab316,2018,18
javascript,bytes,message,100,0,json-pack-msgpack,18.28.0,277840,334955,12660,612795,3599.193781,2985.475661,1631.867101,0,1.00,100,99d1c7fab316,2019,19
javascript,bytes,message,100,1,@msgpack/msgpack,3.1.3,185028,1564276,12031,1749304,5404.587414,639.273376,571.655927,0,1.00,100,99d1c7fab316,2020,0
javascript,bytes,message,100,1,v8-serializer,v8-13.6.233.17-node.48,39022,78170,12955,117192,25626.569627,12792.631444,8533.005666,0,1.00,100,99d1c7fab316,2021,1
javascript,bytes,message,100,1,bser,2.1.1,574032,567190,14248,1141222,1742.063160,1763.077628,876.253700,0,1.00,100,99d1c7fab316,2022,2
javascript,bytes,message,100,1,msgpackr,1.12.1,66967,181801,12231,248768,14932.728060,5500.519799,4019.809622,0,1.00,100,99d1c7fab316,2023,3
javascript,bytes,message,100,1,JSON.stringify,node-24.15.0,55262,81599,16546,136861,18095.617242,12255.052145,7306.683423,0,1.00,100,99d1c7fab316,2024,4
javascript,bytes,message,100,1,sia,2.3.0,490346,311710,15859,802056,2039.376277,3208.110102,1246.795735,0,1.00,100,99d1c7fab316,2025,5
javascript,bytes,message,100,1,cbor-x,1.6.4,335736,195346,5206,531082,2978.530750,5119.121968,1882.948396,0,1.00,100,99d1c7fab316,2026,6
javascript,bytes,message,100,1,simdjson-parse+JSON.stringify,0.9.2,57098,199117,16546,256215,17513.748292,5022.172893,3902.972113,0,1.00,100,99d1c7fab316,2027,7
javascript,bytes,message,100,1,cbor,9.0.2,1196577,1021943,12030,2218520,835.717217,978.528157,450.750951,0,1.00,100,99d1c7fab316,2028,8
javascript,bytes,message,100,1,bebop,3.2.3,158063,172128,15859,330191,6326.591296,5809.630043,3028.550142,0,1.00,100,99d1c7fab316,2029,9
javascript,bytes,message,100,1,devalue,5.8.1,591901,192378,18552,784279,1689.471719,5198.099575,1275.056453,0,1.00,100,99d1c7fab316,2030,10
javascript,bytes,message,100,1,protobufjs,7.6.5,207315,381356,5047,588671,4823.577648,2622.221756,1698.741742,0,1.00,100,99d1c7fab316,2031,11
javascript,bytes,message,100,1,fast-json-stringify,6.4.0,125409,66868,16546,192277,7973.909369,14954.836394,5200.830052,0,1.00,100,99d1c7fab316,2032,12
javascript,bytes,message,100,1,google-protobuf,3.21.4,1675,291292,5047,292967,597014.925373,3432.981338,3413.353722,0,1.00,100,99d1c7fab316,2033,13
javascript,bytes,message,100,1,avsc,5.7.9,250315,211737,4051,462052,3994.966342,4722.840127,2164.258568,0,1.00,100,99d1c7fab316,2034,14
javascript,bytes,message,100,1,bson,6.10.4,297819,435850,14057,733669,3357.744133,2294.367328,1363.012476,0,1.00,100,99d1c7fab316,2035,15
javascript,bytes,message,100,1,flatbuffers,24.12.23,547764,216898,10404,764662,1825.603727,4610.462061,1307.767353,0,1.00,100,99d1c7fab316,2036,16
javascript,bytes,message,100,1,flexbuffers,24.12.23,1554670,1914883,14566,3469553,643.223321,522.225118,288.221566,0,1.00,100,99d1c7fab316,2037,17
javascript,bytes,message,100,1,protobuf-es,2.12.1,747162,684161,4841,1431323,1338.397831,1461.644262,698.654322,0,1.00,100,99d1c7fab316,2038,18
javascript,bytes,message,100,1,json-pack-msgpack,18.28.0,228651,215095,12660,443746,4373.477483,4649.108533,2253.541440,0,1.00,100,99d1c7fab316,2039,19
javascript,bytes,message,100,2,avsc,5.7.9,302508,166838,4051,469346,3305.697701,5993.838334,2130.624316,0,1.00,100,99d1c7fab316,2040,0
javascript,bytes,message,100,2,cbor,9.0.2,1400058,1400121,12030,2800179,714.256124,714.223985,357.120027,0,1.00,100,99d1c7fab316,2041,1
javascript,bytes,message,100,2,bson,6.10.4,159762,230493,14057,390255,6259.310725,4338.526550,2562.427131,0,1.00,100,99d1c7fab316,2042,2
javascript,bytes,message,100,2,bebop,3.2.3,105194,164791,15859,269985,9506.245603,6068.292565,3703.909476,0,1.00,100,99d1c7fab316,2043,3
javascript,bytes,message,100,2,msgpackr,1.12.1,67635,139551,12231,207186,14785.244326,7165.839012,4826.580947,0,1.00,100,99d1c7fab316,2044,4
javascript,bytes,message,100,2,protobufjs,7.6.5,221756,287120,5047,508876,4509.460849,3482.864308,1965.115274,0,1.00,100,99d1c7fab316,2045,5
javascript,bytes,message,100,2,json-pack-msgpack,18.28.0,108015,126197,12660,234212,9257.973430,7924.118640,4269.636056,0,1.00,100,99d1c7fab316,2046,6
javascript,bytes,message,100,2,fast-json-stringify,6.4.0,164408,70535,16546,234943,6082.429079,14177.358758,4256.351541,0,1.00,100,99d1c7fab316,2047,7
javascript,bytes,message,100,2,protobuf-es,2.12.1,515584,700223,4841,1215807,1939.548163,1428.116471,822.498966,0,1.00,100,99d1c7fab316,2048,8
javascript,bytes,message,100,2,simdjson-parse+JSON.stringify,0.9.2,60741,193206,16546,253947,16463.344364,5175.822697,3937.829547,0,1.00,100,99d1c7fab316,2049,9
javascript,bytes,message,100,2,bser,2.1.1,448215,300290,14248,748505,2231.072142,3330.114223,1335.996420,0,1.00,100,99d1c7fab316,2050,10
javascript,bytes,message,100,2,flatbuffers,24.12.23,406717,231331,10404,638048,2458.712077,4322.810172,1567.280205,0,1.00,100,99d1c7fab316,2051,11
javascript,bytes,message,100,2,cbor-x,1.6.4,252852,138898,5206,391750,3954.882698,7199.527711,2552.648373,0,1.00,100,99d1c7fab316,2052,12
javascript,bytes,message,100,2,flexbuffers,24.12.23,2176342,1124823,14566,3301165,459.486606,889.028763,302.923362,0,1.00,100,99d1c7fab316,2053,13
javascript,bytes,message,100,2,v8-serializer,v8-13.6.233.17-node.48,74383,60079,12955,134462,13443.932081,16644.751078,7437.045411,0,1.00,100,99d1c7fab316,2054,14
javascript,bytes,message,100,2,@msgpack/msgpack,3.1.3,150586,110520,12031,261106,6640.723573,9048.136084,3829.862202,0,1.00,100,99d1c7fab316,2055,15
javascript,bytes,message,100,2,devalue,5.8.1,360468,118332,18552,478800,2774.171355,8450.799446,2088.554720,0,1.00,100,99d1c7fab316,2056,16
javascript,bytes,message,100,2,google-protobuf,3.21.4,1166,212235,5047,213401,857632.933105,4711.758193,4686.013655,0,1.00,100,99d1c7fab316,2057,17
javascript,bytes,message,100,2,JSON.stringify,node-24.15.0,49396,49946,16546,99342,20244.554215,20021.623353,10066.235832,0,1.00,100,99d1c7fab316,2058,18
javascript,bytes,message,100,2,sia,2.3.0,374791,299075,15859,673866,2668.153718,3343.642899,1483.974559,0,1.00,100,99d1c7fab316,2059,19
javascript,bytes,message,100,3,msgpackr,1.12.1,48422,137199,12231,185621,20651.769857,7288.682862,5387.321478,0,1.00,100,99d1c7fab316,2060,0
javascript,bytes,message,100,3,flexbuffers,24.12.23,1025352,1071754,14566,2097106,975.274832,933.049935,476.847618,0,1.00,100,99d1c7fab316,2061,1
javascript,bytes,message,100,3,bser,2.1.1,309488,221462,14248,530950,3231.143049,4515.447345,1883.416518,0,1.00,100,99d1c7fab316,2062,2
javascript,bytes,message,100,3,devalue,5.8.1,309266,121543,18552,430809,3233.462456,8227.540870,2321.214274,0,1.00,100,99d1c7fab316,2063,3
javascript,bytes,message,100,3,JSON.stringify,node-24.15.0,47993,44910,16546,92903,20836.371971,22266.755734,10763.915051,0,1.00,100,99d1c7fab316,2064,4
javascript,bytes,message,100,3,flatbuffers,24.12.23,502358,176313,10404,678671,1990.612273,5671.731523,1473.467998,0,1.00,100,99d1c7fab316,2065,5
javascript,bytes,message,100,3,v8-serializer,v8-13.6.233.17-node.48,36593,58195,12955,94788,27327.630968,17183.606839,10549.858632,0,1.00,100,99d1c7fab316,2066,6
javascript,bytes,message,100,3,@msgpack/msgpack,3.1.3,123510,223616,12031,347126,8096.510404,4471.951918,2880.798327,0,1.00,100,99d1c7fab316,2067,7
javascript,bytes,message,100,3,sia,2.3.0,385303,234974,15859,620277,2595.360015,4255.790002,1612.182944,0,1.00,100,99d1c7fab316,2068,8
javascript,bytes,message,100,3,cbor-x,1.6.4,50452,64089,5206,114541,19820.819789,15603.301659,8730.498250,0,1.00,100,99d1c7fab316,2069,9
javascript,bytes,message,100,3,simdjson-parse+JSON.stringify,0.9.2,48701,181605,16546,230306,20533.459272,5506.456320,4342.049274,0,1.00,100,99d1c7fab316,2070,10
javascript,bytes,message,100,3,protobufjs,7.6.5,172950,270032,5047,442982,5782.017924,3703.264798,2257.428067,0,1.00,100,99d1c7fab316,2071,11
javascript,bytes,message,100,3,cbor,9.0.2,1327485,1223447,12030,2550932,753.304180,817.362746,392.013586,0,1.00,100,99d1c7fab316,2072,12
javascript,bytes,message,100,3,bebop,3.2.3,110490,169572,15859,280062,9050.592814,5897.200009,3570.637930,0,1.00,100,99d1c7fab316,2073,13
javascript,bytes,message,100,3,fast-json-stringify,6.4.0,130657,65633,16546,196290,7653.627437,15236.237868,5094.503031,0,1.00,100,99d1c7fab316,2074,14
javascript,bytes,message,100,3,json-pack-msgpack,18.28.0,97645,109192,12660,206837,10241.179784,9158.180086,4834.724928,0,1.00,100,99d1c7fab316,2075,15
javascript,bytes,message,100,3,avsc,5.7.9,341949,151919,4051,493868,2924.412705,6582.455124,2024.832546,0,1.00,100,99d1c7fab316,2076,16
javascript,bytes,message,100,3,google-protobuf,3.21.4,1560,241585,5047,243145,641025.641026,4139.329842,4112.772214,0,1.00,100,99d1c7fab316,2077,17
javascript,bytes,message,100,3,protobuf-es,2.12.1,537667,544775,4841,1082442,1859.887254,1835.620210,923.837028,0,1.00,100,99d1c7fab316,2078,18
javascript,bytes,message,100,3,bson,6.10.4,168645,223850,14057,392495,5929.615464,4467.277195,2547.803157,0,1.00,100,99d1c7fab316,2079,19
javascript,bytes,message,100,4,cbor,9.0.2,1081482,1123195,12030,2204677,924.657091,890.317354,453.581182,0,1.00,100,99d1c7fab316,2080,0
javascript,bytes,message,100,4,google-protobuf,3.21.4,1318,233277,5047,234595,758725.341426,4286.749229,4262.665445,0,1.00,100,99d1c7fab316,2081,1
javascript,bytes,message,100,4,flexbuffers,24.12.23,1303363,1871274,14566,3174637,767.245963,534.395284,314.996644,0,1.00,100,99d1c7fab316,2082,2
javascript,bytes,message,100,4,fast-json-stringify,6.4.0,126713,65120,16546,191833,7891.850086,15356.265356,5212.867442,0,1.00,100,99d1c7fab316,2083,3
javascript,bytes,message,100,4,avsc,5.7.9,309470,155433,4051,464903,3231.330985,6433.640218,2150.986335,0,1.00,100,99d1c7fab316,2084,4
javascript,bytes,message,100,4,v8-serializer,v8-13.6.233.17-node.48,39758,54330,12955,94088,25152.170632,18406.037180,10628.347930,0,1.00,100,99d1c7fab316,2085,5
javascript,bytes,message,100,4,simdjson-parse+JSON.stringify,0.9.2,43537,185504,16546,229041,22968.968923,5390.719338,4366.030536,0,1.00,100,99d1c7fab316,2086,6
javascript,bytes,message,100,4,bser,2.1.1,266985,245576,14248,512561,3745.528775,4072.059159,1950.987297,0,1.00,100,99d1c7fab316,2087,7
javascript,bytes,message,100,4,protobuf-es,2.12.1,452975,577167,4841,1030142,2207.627353,1732.600790,970.739956,0,1.00,100,99d1c7fab316,2088,8
javascript,bytes,message,100,4,bebop,3.2.3,108222,118258,15859,226480,9240.265380,8456.087537,4415.400918,0,1.00,100,99d1c7fab316,2089,9
javascript,bytes,message,100,4,flatbuffers,24.12.23,448107,207024,10404,655131,2231.609861,4830.357833,1526.412275,0,1.00,100,99d1c7fab316,2090,10
javascript,bytes,message,100,4,sia,2.3.0,379705,271424,15859,651129,2633.623471,3684.272577,1535.793982,0,1.00,100,99d1c7fab316,2091,11
javascript,bytes,message,100,4,bson,6.10.4,160646,160271,14057,320917,6224.867099,6239.431962,3116.070510,0,1.00,100,99d1c7fab316,2092,12
javascript,bytes,message,100,4,protobufjs,7.6.5,177153,291187,5047,468340,5644.838078,3434.219247,2135.200922,0,1.00,100,99d1c7fab316,2093,13
javascript,bytes,message,100,4,msgpackr,1.12.1,72113,124207,12231,196320,13867.125206,8051.076026,5093.724531,0,1.00,100,99d1c7fab316,2094,14
javascript,bytes,message,100,4,devalue,5.8.1,398668,105911,18552,504579,2508.352815,9441.889889,1981.850216,0,1.00,100,99d1c7fab316,2095,15
javascript,bytes,message,100,4,@msgpack/msgpack,3.1.3,129785,110892,12031,240677,7705.050661,9017.783068,4154.946256,0,1.00,100,99d1c7fab316,2096,16
javascript,bytes,message,100,4,json-pack-msgpack,18.28.0,593303,125566,12660,718869,1685.479426,7963.939283,1391.074034,0,1.00,100,99d1c7fab316,2097,17
javascript,bytes,message,100,4,JSON.stringify,node-24.15.0,49155,54090,16546,103245,20343.810396,18487.705676,9685.699065,0,1.00,100,99d1c7fab316,2098,18
javascript,bytes,message,100,4,cbor-x,1.6.4,43209,54878,5206,98087,23143.326622,18222.238420,10195.030942,0,1.00,100,99d1c7fab316,2099,19
javascript,bytes,message,100,5,json-pack-msgpack,18.28.0,67110,94084,12660,161194,14900.908955,10628.799796,6203.704853,0,1.00,100,99d1c7fab316,2100,0
javascript,bytes,message,100,5,devalue,5.8.1,317851,102176,18552,420027,3146.128217,9787.034137,2380.799330,0,1.00,100,99d1c7fab316,2101,1
javascript,bytes,message,100,5,bser,2.1.1,226836,229607,14248,456443,4408.471318,4355.267914,2190.854061,0,1.00,100,99d1c7fab316,2102,2
javascript,bytes,message,100,5,cbor-x,1.6.4,37206,44161,5206,81367,26877.385368,22644.414755,12289.994715,0,1.00,100,99d1c7fab316,2103,3
javascript,bytes,message,100,5,avsc,5.7.9,188131,128388,4051,316519,5315.445089,7788.889927,3159.368000,0,1.00,100,99d1c7fab316,2104,4
javascript,bytes,message,100,5,JSON.stringify,node-24.15.0,38070,38737,16546,76807,26267.402154,25815.112167,13019.646647,0,1.00,100,99d1c7fab316,2105,5
javascript,bytes,message,100,5,sia,2.3.0,387696,224716,15859,612412,2579.340514,4450.061411,1632.887664,0,1.00,100,99d1c7fab316,2106,6
javascript,bytes,message,100,5,protobuf-es,2.12.1,353384,305011,4841,658395,2829.782899,3278.570281,1518.845070,0,1.00,100,99d1c7fab316,2107,7
javascript,bytes,message,100,5,bebop,3.2.3,62420,104268,15859,166688,16020.506248,9590.670196,5999.232098,0,1.00,100,99d1c7fab316,2108,8
javascript,bytes,message,100,5,msgpackr,1.12.1,67513,135598,12231,203111,14811.962141,7374.740040,4923.416260,0,1.00,100,99d1c7fab316,2109,9
javascript,bytes,message,100,5,protobufjs,7.6.5,167438,149151,5047,316589,5972.359918,6704.614786,3158.669442,0,1.00,100,99d1c7fab316,2110,10
javascript,bytes,message,100,5,v8-serializer,v8-13.6.233.17-node.48,48900,57949,12955,106849,20449.897751,17256.553176,9359.001956,0,1.00,100,99d1c7fab316,2111,11
javascript,bytes,message,100,5,@msgpack/msgpack,3.1.3,113709,84013,12031,197722,8794.378633,11902.919786,5057.606134,0,1.00,100,99d1c7fab316,2112,12
javascript,bytes,message,100,5,simdjson-parse+JSON.stringify,0.9.2,44390,206878,16546,251268,22527.596305,4833.766761,3979.814381,0,1.00,100,99d1c7fab316,2113,13
javascript,bytes,message,100,5,cbor,9.0.2,631747,767281,12030,1399028,1582.912147,1303.303483,714.781977,0,1.00,100,99d1c7fab316,2114,14
javascript,bytes,message,100,5,fast-json-stringify,6.4.0,104951,54783,16546,159734,9528.256043,18253.837869,6260.407928,0,1.00,100,99d1c7fab316,2115,15
javascript,bytes,message,100,5,flexbuffers,24.12.23,978555,831743,14566,1810298,1021.914966,1202.294459,552.395241,0,1.00,100,99d1c7fab316,2116,16
javascript,bytes,message,100,5,google-protobuf,3.21.4,1289,128421,5047,129710,775795.190070,7786.888437,7709.505821,0,1.00,100,99d1c7fab316,2117,17
javascript,bytes,message,100,5,flatbuffers,24.12.23,248858,115249,10404,364107,4018.355850,8676.864875,2746.445413,0,1.00,100,99d1c7fab316,2118,18
javascript,bytes,message,100,5,bson,6.10.4,119859,148882,14057,268741,8343.136519,6716.728684,3721.054845,0,1.00,100,99d1c7fab316,2119,19
javascript,bytes,message,100,6,protobuf-es,2.12.1,324246,288996,4841,613242,3084.078138,3460.255505,1630.677612,0,1.00,100,99d1c7fab316,2120,0
javascript,bytes,message,100,6,bebop,3.2.3,59934,100547,15859,160481,16685.020189,9945.597581,6231.267253,0,1.00,100,99d1c7fab316,2121,1
javascript,bytes,message,100,6,json-pack-msgpack,18.28.0,61629,68078,12660,129707,16226.127310,14689.033168,7709.684134,0,1.00,100,99d1c7fab316,2122,2
javascript,bytes,message,100,6,@msgpack/msgpack,3.1.3,109185,62295,12031,171480,9158.767230,16052.652701,5831.583858,0,1.00,100,99d1c7fab316,2123,3
javascript,bytes,message,100,6,google-protobuf,3.21.4,843,79700,5047,80543,1186239.620403,12547.051443,12415.728245,0,1.00,100,99d1c7fab316,2124,4
javascript,bytes,message,100,6,devalue,5.8.1,309163,108752,18552,417915,3234.539709,9195.233191,2392.831078,0,1.00,100,99d1c7fab316,2125,5
javascript,bytes,message,100,6,flatbuffers,24.12.23,208916,584399,10404,793315,4786.612801,1711.159670,1260.533332,0,1.00,100,99d1c7fab316,2126,6
javascript,bytes,message,100,6,protobufjs,7.6.5,199192,139975,5047,339167,5020.281939,7144.132881,2948.400051,0,1.00,100,99d1c7fab316,2127,7
javascript,bytes,message,100,6,fast-json-stringify,6.4.0,126424,54928,16546,181352,7909.890527,18205.651034,5514.138250,0,1.00,100,99d1c7fab316,2128,8
javascript,bytes,message,100,6,bson,6.10.4,109839,173396,14057,283235,9104.234379,5767.145724,3530.637103,0,1.00,100,99d1c7fab316,2129,9
javascript,bytes,message,100,6,cbor-x,1.6.4,38847,61288,5206,100135,25742.013540,16316.407780,9986.518200,0,1.00,100,99d1c7fab316,2130,10
javascript,bytes,message,100,6,v8-serializer,v8-13.6.233.17-node.48,39780,58127,12955,97907,25138.260432,17203.709120,10213.774296,0,1.00,100,99d1c7fab316,2131,11
javascript,bytes,message,100,6,bser,2.1.1,235835,232221,14248,468056,4240.252719,4306.242760,2136.496488,0,1.00,100,99d1c7fab316,2132,12
javascript,bytes,message,100,6,cbor,9.0.2,554680,791249,12030,1345929,1802.841278,1263.824662,742.981242,0,1.00,100,99d1c7fab316,2133,13
javascript,bytes,message,100,6,sia,2.3.0,398641,237324,15859,635965,2508.522706,4213.648851,1572.413576,0,1.00,100,99d1c7fab316,2134,14
javascript,bytes,message,100,6,avsc,5.7.9,187035,107797,4051,294832,5346.592884,9276.696012,3391.762088,0,1.00,100,99d1c7fab316,2135,15
javascript,bytes,message,100,6,flexbuffers,24.12.23,956343,766643,14566,1722986,1045.649939,1304.388092,580.387769,0,1.00,100,99d1c7fab316,2136,16
javascript,bytes,message,100,6,JSON.stringify,node-24.15.0,58660,50040,16546,108700,17047.391749,19984.012790,9199.632015,0,1.00,100,99d1c7fab316,2137,17
javascript,bytes,message,100,6,msgpackr,1.12.1,49690,120153,12231,169843,20124.773596,8322.721863,5887.790489,0,1.00,100,99d1c7fab316,2138,18
javascript,bytes,message,100,6,simdjson-parse+JSON.stringify,0.9.2,39543,173517,16546,213060,25288.925979,5763.124074,4693.513564,0,1.00,100,99d1c7fab316,2139,19
javascript,bytes,message,100,7,JSON.stringify,node-24.15.0,37990,44448,16546,82438,26322.716504,22498.200144,12130.328247,0,1.00,100,99d1c7fab316,2140,0
javascript,bytes,message,100,7,cbor,9.0.2,545096,756043,12030,1301139,1834.539237,1322.676091,768.557395,0,1.00,100,99d1c7fab316,2141,1
javascript,bytes,message,100,7,flatbuffers,24.12.23,269333,136497,10404,405830,3712.875882,7326.168341,2464.085947,0,1.00,100,99d1c7fab316,2142,2
javascript,bytes,message,100,7,v8-serializer,v8-13.6.233.17-node.48,40569,66504,12955,107073,24649.362814,15036.689522,9339.422637,0,1.00,100,99d1c7fab316,2143,3
javascript,bytes,message,100,7,bson,6.10.4,108170,131056,14057,239226,9244.707405,7630.325968,4180.147643,0,1.00,100,99d1c7fab316,2144,4
javascript,bytes,message,100,7,bser,2.1.1,326291,224844,14248,551135,3064.748951,4447.528064,1814.437479,0,1.00,100,99d1c7fab316,2145,5
javascript,bytes,message,100,7,flexbuffers,24.12.23,948578,756673,14566,1705251,1054.209564,1321.574841,586.423934,0,1.00,100,99d1c7fab316,2146,6
javascript,bytes,message,100,7,protobuf-es,2.12.1,307622,311491,4841,619113,3250.742795,3210.365629,1615.214024,0,1.00,100,99d1c7fab316,2147,7
javascript,bytes,message,100,7,simdjson-parse+JSON.stringify,0.9.2,57511,182873,16546,240384,17387.977952,5468.275798,4160.010650,0,1.00,100,99d1c7fab316,2148,8
javascript,bytes,message,100,7,cbor-x,1.6.4,45085,60341,5206,105426,22180.326051,16572.479740,9485.326200,0,1.00,100,99d1c7fab316,2149,9
javascript,bytes,message,100,7,@msgpack/msgpack,3.1.3,107443,65057,12031,172500,9307.260594,15371.136081,5797.101449,0,1.00,100,99d1c7fab316,2150,10
javascript,bytes,message,100,7,avsc,5.7.9,216131,122610,4051,338741,4626.823547,8155.941603,2952.107953,0,1.00,100,99d1c7fab316,2151,11
javascript,bytes,message,100,7,devalue,5.8.1,348816,103308,18552,452124,2866.840971,9679.792465,2211.782608,0,1.00,100,99d1c7fab316,2152,12
javascript,bytes,message,100,7,sia,2.3.0,349187,240573,15859,589760,2863.795044,4156.742444,1695.604992,0,1.00,100,99d1c7fab316,2153,13
javascript,bytes,message,100,7,msgpackr,1.12.1,43638,132059,12231,175697,22915.807324,7572.372955,5691.616818,0,1.00,100,99d1c7fab316,2154,14
javascript,bytes,message,100,7,protobufjs,7.6.5,68296,141560,5047,209856,14642.145953,7064.142413,4765.172309,0,1.00,100,99d1c7fab316,2155,15
javascript,bytes,message,100,7,bebop,3.2.3,63029,101575,15859,164604,15865.712608,9844.942161,6075.186508,0,1.00,100,99d1c7fab316,2156,16
javascript,bytes,message,100,7,json-pack-msgpack,18.28.0,60556,72958,12660,133514,16513.640267,13706.516078,7489.851252,0,1.00,100,99d1c7fab316,2157,17
javascript,bytes,message,100,7,google-protobuf,3.21.4,971,131176,5047,132147,1029866.117405,7623.345734,7567.330322,0,1.00,100,99d1c7fab316,2158,18
javascript,bytes,message,100,7,fast-json-stringify,6.4.0,68917,54285,16546,123202,14510.207931,18421.295017,8116.751351,0,1.00,100,99d1c7fab316,2159,19
javascript,bytes,message,100,8,cbor,9.0.2,546717,1102392,12030,1649109,1829.099882,907.118339,606.388056,0,1.00,100,99d1c7fab316,2160,0
javascript,bytes,message,100,8,sia,2.3.0,629434,222534,15859,851968,1588.728922,4493.695345,1173.753005,0,1.00,100,99d1c7fab316,2161,1
javascript,bytes,message,100,8,bser,2.1.1,219323,188574,14248,407897,4559.485325,5302.957990,2451.599301,0,1.00,100,99d1c7fab316,2162,2
javascript,bytes,message,100,8,protobufjs,7.6.5,66497,1174769,5047,1241266,15038.272403,851.231178,805.629092,0,1.00,100,99d1c7fab316,2163,3
javascript,bytes,message,100,8,@msgpack/msgpack,3.1.3,110935,73670,12031,184605,9014.287646,13574.046423,5416.971371,0,1.00,100,99d1c7fab316,2164,4
javascript,bytes,message,100,8,simdjson-parse+JSON.stringify,0.9.2,55369,210061,16546,265430,18060.647655,4760.521944,3767.471650,0,1.00,100,99d1c7fab316,2165,5
javascript,bytes,message,100,8,flexbuffers,24.12.23,1031044,852850,14566,1883894,969.890713,1172.539133,530.815428,0,1.00,100,99d1c7fab316,2166,6
javascript,bytes,message,100,8,bson,6.10.4,114203,137970,14057,252173,8756.337399,7247.952453,3965.531599,0,1.00,100,99d1c7fab316,2167,7
javascript,bytes,message,100,8,google-protobuf,3.21.4,1925,99457,5047,101382,519480.519481,10054.596459,9863.683889,0,1.00,100,99d1c7fab316,2168,8
javascript,bytes,message,100,8,flatbuffers,24.12.23,245025,137282,10404,382307,4081.216202,7284.276161,2615.698902,0,1.00,100,99d1c7fab316,2169,9
javascript,bytes,message,100,8,fast-json-stringify,6.4.0,124577,75419,16546,199996,8027.163923,13259.258277,5000.100002,0,1.00,100,99d1c7fab316,2170,10
javascript,bytes,message,100,8,JSON.stringify,node-24.15.0,51044,39882,16546,90926,19590.941149,25073.968206,10997.954380,0,1.00,100,99d1c7fab316,2171,11
javascript,bytes,message,100,8,avsc,5.7.9,162522,118742,4051,281264,6153.013131,8421.619983,3555.378577,0,1.00,100,99d1c7fab316,2172,12
javascript,bytes,message,100,8,cbor-x,1.6.4,40757,89088,5206,129845,24535.662586,11224.856322,7701.490238,0,1.00,100,99d1c7fab316,2173,13
javascript,bytes,message,100,8,v8-serializer,v8-13.6.233.17-node.48,45359,57894,12955,103253,22046.341410,17272.947110,9684.948621,0,1.00,100,99d1c7fab316,2174,14
