Language,StringOrStream,TestDataName,Repetitions,RepetitionIndex,SerializerName,SerializerVersion,TimeSer,TimeDeser,Size,TimeSerAndDeser,OpPerSecSer,OpPerSecDeser,OpPerSecSerAndDeser,MemoryPeakBytes,FidelityScore,DataTypeInstanceCount,TypeConfigHash,StreamMode,RunOrder,SchedulePosition
c,bytes,message,100,43,zcbor,0.9,449,1397,126,1846,2227171.492205,715819.613457,541711.809317,0,1.0,1,99d1c7fab316,,820,3
c,bytes,message,100,43,jansson,2.14,2314,2800,170,5114,432152.117545,357142.857143,195541.650372,0,1.0,1,99d1c7fab316,,821,4
c,bytes,message,100,43,flatcc,0.6.1,277,78,84,355,3610108.303249,12820512.820513,2816901.408451,0,1.0,1,99d1c7fab316,,822,5
c,bytes,message,100,43,yyjson,0.10.0,790,432,170,1222,1265822.784810,2314814.814815,818330.605565,0,1.0,1,99d1c7fab316,,823,6
c,bytes,message,100,43,mpack,1.1,236,581,125,817,4237288.135593,1721170.395869,1223990.208078,0,1.0,1,99d1c7fab316,,824,7
c,bytes,message,100,43,protobuf-wire,wire-v2,86,91,51,177,11627906.976744,10989010.989011,5649717.514124,0,1.0,1,99d1c7fab316,,825,8
c,bytes,message,100,43,json-c,0.15,2001,2684,170,4685,499750.124938,372578.241431,213447.171825,0,1.0,1,99d1c7fab316,,826,9
c,bytes,message,100,43,cbor-encode,0.11.0,1715,1458,137,3173,583090.379009,685871.056241,315159.155373,0,1.0,1,99d1c7fab316,,827,10
c,bytes,message,100,43,qcbor,1.5.1,791,1318,125,2109,1264222.503161,758725.341426,474158.368895,0,1.0,1,99d1c7fab316,,828,11
c,bytes,message,100,43,libbson,1.27.5,1052,714,153,1766,950570.342205,1400560.224090,566251.415629,0,1.0,1,99d1c7fab316,,829,12
c,bytes,message,100,43,protobuf-c,1.5.0,121,95,51,216,8264462.809917,10526315.789474,4629629.629630,0,1.0,1,99d1c7fab316,,830,13
c,bytes,message,100,43,avro-c,1.11.3,324,298,57,622,3086419.753086,3355704.697987,1607717.041801,0,1.0,1,99d1c7fab316,,831,14
c,bytes,message,100,43,msgpack-c,6.0.1,368,551,125,919,2717391.304348,1814882.032668,1088139.281828,0,1.0,1,99d1c7fab316,,832,15
c,bytes,message,100,43,custom-binary,v2-1.0,73,60,55,133,13698630.136986,16666666.666667,7518796.992481,0,1.0,1,99d1c7fab316,,833,16
c,bytes,message,100,43,parson,1.5.3,4508,1710,170,6218,221827.861579,584795.321637,160823.415889,0,1.0,1,99d1c7fab316,,834,17
c,bytes,message,100,43,nanopb,0.4.9,124,124,51,248,8064516.129032,8064516.129032,4032258.064516,0,1.0,1,99d1c7fab316,,835,18
c,bytes,message,100,44,json-c,0.15,2124,2378,170,4502,470809.792844,420521.446594,222123.500666,0,1.0,1,99d1c7fab316,,836,0
c,bytes,message,100,44,ubj,1.0-min,122,113,92,235,8196721.311475,8849557.522124,4255319.148936,0,1.0,1,99d1c7fab316,,837,1
c,bytes,message,100,44,nanopb,0.4.9,53,106,51,159,18867924.528302,9433962.264151,6289308.176101,0,1.0,1,99d1c7fab316,,838,2
c,bytes,message,100,44,flatcc,0.6.1,284,67,84,351,3521126.760563,14925373.134328,2849002.849003,0,1.0,1,99d1c7fab316,,839,3
c,bytes,message,100,44,jansson,2.14,2723,3009,170,5732,367242.012486,332336.324360,174459.176553,0,1.0,1,99d1c7fab316,,840,4
c,bytes,message,100,44,cbor-encode,0.11.0,1435,1381,137,2816,696864.111498,724112.961622,355113.636364,0,1.0,1,99d1c7fab316,,841,5
c,bytes,message,100,44,zcbor,0.9,501,1458,126,1959,1996007.984032,685871.056241,510464.522716,0,1.0,1,99d1c7fab316,,842,6
c,bytes,message,100,44,avro-c,1.11.3,271,258,57,529,3690036.900369,3875968.992248,1890359.168242,0,1.0,1,99d1c7fab316,,843,7
c,bytes,message,100,44,protobuf-c,1.5.0,128,86,51,214,7812500.000000,11627906.976744,4672897.196262,0,1.0,1,99d1c7fab316,,844,8
c,bytes,message,100,44,yyjson,0.10.0,778,500,170,1278,1285347.043702,2000000.000000,782472.613459,0,1.0,1,99d1c7fab316,,845,9
c,bytes,message,100,44,libbson,1.27.5,1009,648,153,1657,991080.277502,1543209.876543,603500.301750,0,1.0,1,99d1c7fab316,,846,10
c,bytes,message,100,44,cJSON,1.7.18,2464,1385,170,3849,405844.155844,722021.660650,259807.742271,0,1.0,1,99d1c7fab316,,847,11
c,bytes,message,100,44,protobuf-wire,wire-v2,123,133,51,256,8130081.300813,7518796.992481,3906250.000000,0,1.0,1,99d1c7fab316,,848,12
c,bytes,message,100,44,parson,1.5.3,4226,1458,170,5684,236630.383341,685871.056241,175932.441942,0,1.0,1,99d1c7fab316,,849,13
c,bytes,message,100,44,custom-binary,v2-1.0,74,58,55,132,13513513.513514,17241379.310345,7575757.575758,0,1.0,1,99d1c7fab316,,850,14
c,bytes,message,100,44,msgpack-c,6.0.1,332,608,125,940,3012048.192771,1644736.842105,1063829.787234,0,1.0,1,99d1c7fab316,,851,15
c,bytes,message,100,44,qcbor,1.5.1,791,1378,125,2169,1264222.503161,725689.404935,461041.954818,0,1.0,1,99d1c7fab316,,852,16
c,bytes,message,100,44,tinycbor,0.6.0,415,1352,125,1767,2409638.554217,739644.970414,565930.956423,0,1.0,1,99d1c7fab316,,853,17
c,bytes,message,100,44,mpack,1.1,287,645,125,932,3484320.557491,1550387.596899,1072961.373391,0,1.0,1,99d1c7fab316,,854,18
c,bytes,message,100,45,msgpack-c,6.0.1,236,400,125,636,4237288.135593,2500000.000000,1572327.044025,0,1.0,1,99d1c7fab316,,855,0
c,bytes,message,100,45,jansson,2.14,2333,2955,170,5288,428632.661809,338409.475465,189107.413011,0,1.0,1,99d1c7fab316,,856,1
c,bytes,message,100,45,cJSON,1.7.18,2134,1131,170,3265,468603.561387,884173.297966,306278.713629,0,1.0,1,99d1c7fab316,,857,2
c,bytes,message,100,45,protobuf-c,1.5.0,123,92,51,215,8130081.300813,10869565.217391,4651162.790698,0,1.0,1,99d1c7fab316,,858,3
c,bytes,message,100,45,mpack,1.1,209,551,125,760,4784688.995215,1814882.032668,1315789.473684,0,1.0,1,99d1c7fab316,,859,4
c,bytes,message,100,45,json-c,0.15,1981,3004,170,4985,504795.557799,332889.480692,200601.805416,0,1.0,1,99d1c7fab316,,860,5
c,bytes,message,100,45,protobuf-wire,wire-v2,93,93,51,186,10752688.172043,10752688.172043,5376344.086022,0,1.0,1,99d1c7fab316,,861,6
c,bytes,message,100,45,qcbor,1.5.1,722,1366,125,2088,1385041.551247,732064.421669,478927.203065,0,1.0,1,99d1c7fab316,,862,7
c,bytes,message,100,45,custom-binary,v2-1.0,61,59,55,120,16393442.622951,16949152.542373,8333333.333333,0,1.0,1,99d1c7fab316,,863,8
c,bytes,message,100,45,flatcc,0.6.1,301,76,84,377,3322259.136213,13157894.736842,2652519.893899,0,1.0,1,99d1c7fab316,,864,9
c,bytes,message,100,45,zcbor,0.9,515,1468,126,1983,1941747.572816,681198.910082,504286.434695,0,1.0,1,99d1c7fab316,,865,10
c,bytes,message,100,45,tinycbor,0.6.0,421,1747,125,2168,2375296.912114,572409.845449,461254.612546,0,1.0,1,99d1c7fab316,,866,11
c,bytes,message,100,45,libbson,1.27.5,1026,662,153,1688,974658.869396,1510574.018127,592417.061611,0,1.0,1,99d1c7fab316,,867,12
c,bytes,message,100,45,nanopb,0.4.9,110,133,51,243,9090909.090909,7518796.992481,4115226.337449,0,1.0,1,99d1c7fab316,,868,13
c,bytes,message,100,45,parson,1.5.3,4415,1708,170,6123,226500.566251,585480.093677,163318.634656,0,1.0,1,99d1c7fab316,,869,14
c,bytes,message,100,45,cbor-encode,0.11.0,1619,1398,137,3017,617665.225448,715307.582260,331455.087836,0,1.0,1,99d1c7fab316,,870,15
c,bytes,message,100,45,ubj,1.0-min,106,120,92,226,9433962.264151,8333333.333333,4424778.761062,0,1.0,1,99d1c7fab316,,871,16
c,bytes,message,100,45,avro-c,1.11.3,367,300,57,667,2724795.640327,3333333.333333,1499250.374813,0,1.0,1,99d1c7fab316,,872,17
c,bytes,message,100,45,yyjson,0.10.0,869,462,170,1331,1150747.986191,2164502.164502,751314.800902,0,1.0,1,99d1c7fab316,,873,18
c,bytes,message,100,46,protobuf-c,1.5.0,133,87,51,220,7518796.992481,11494252.873563,4545454.545455,0,1.0,1,99d1c7fab316,,874,0
c,bytes,message,100,46,tinycbor,0.6.0,332,1339,125,1671,3012048.192771,746825.989544,598444.045482,0,1.0,1,99d1c7fab316,,875,1
c,bytes,message,100,46,ubj,1.0-min,76,81,92,157,13157894.736842,12345679.012346,6369426.751592,0,1.0,1,99d1c7fab316,,876,2
c,bytes,message,100,46,qcbor,1.5.1,763,1350,125,2113,1310615.989515,740740.740741,473260.766682,0,1.0,1,99d1c7fab316,,877,3
c,bytes,message,100,46,yyjson,0.10.0,643,306,170,949,1555209.953344,3267973.856209,1053740.779768,0,1.0,1,99d1c7fab316,,878,4
c,bytes,message,100,46,zcbor,0.9,479,1424,126,1903,2087682.672234,702247.191011,525486.074619,0,1.0,1,99d1c7fab316,,879,5
c,bytes,message,100,46,jansson,2.14,2528,3097,170,5625,395569.620253,322893.122376,177777.777778,0,1.0,1,99d1c7fab316,,880,6
c,bytes,message,100,46,flatcc,0.6.1,304,82,84,386,3289473.684211,12195121.951220,2590673.575130,0,1.0,1,99d1c7fab316,,881,7
c,bytes,message,100,46,cJSON,1.7.18,2150,1177,170,3327,465116.279070,849617.672048,300571.085062,0,1.0,1,99d1c7fab316,,882,8
c,bytes,message,100,46,protobuf-wire,wire-v2,122,107,51,229,8196721.311475,9345794.392523,4366812.227074,0,1.0,1,99d1c7fab316,,883,9
c,bytes,message,100,46,parson,1.5.3,4202,1459,170,5661,237981.913375,685400.959561,176647.235471,0,1.0,1,99d1c7fab316,,884,10
c,bytes,message,100,46,mpack,1.1,258,940,125,1198,3875968.992248,1063829.787234,834724.540902,0,1.0,1,99d1c7fab316,,885,11
c,bytes,message,100,46,custom-binary,v2-1.0,73,69,55,142,13698630.136986,14492753.623188,7042253.521127,0,1.0,1,99d1c7fab316,,886,12
c,bytes,message,100,46,json-c,0.15,2301,3006,170,5307,434593.654933,332667.997339,188430.374976,0,1.0,1,99d1c7fab316,,887,13
c,bytes,message,100,46,avro-c,1.11.3,303,269,57,572,3300330.033003,3717472.118959,1748251.748252,0,1.0,1,99d1c7fab316,,888,14
c,bytes,message,100,46,nanopb,0.4.9,137,135,51,272,7299270.072993,7407407.407407,3676470.588235,0,1.0,1,99d1c7fab316,,889,15
c,bytes,message,100,46,msgpack-c,6.0.1,464,597,125,1061,2155172.413793,1675041.876047,942507.068803,0,1.0,1,99d1c7fab316,,890,16
c,bytes,message,100,46,libbson,1.27.5,980,711,153,1691,1020408.163265,1406469.760900,591366.055588,0,1.0,1,99d1c7fab316,,891,17
c,bytes,message,100,46,cbor-encode,0.11.0,1722,1464,137,3186,580720.092915,683060.109290,313873.195229,0,1.0,1,99d1c7fab316,,892,18
c,bytes,message,100,47,qcbor,1.5.1,760,1306,125,2066,1315789.473684,765696.784074,484027.105518,0,1.0,1,99d1c7fab316,,893,0
c,bytes,message,100,47,mpack,1.1,221,693,125,914,4524886.877828,1443001.443001,1094091.903720,0,1.0,1,99d1c7fab316,,894,1
c,bytes,message,100,47,ubj,1.0-min,99,85,92,184,10101010.101010,11764705.882353,5434782.608696,0,1.0,1,99d1c7fab316,,895,2
c,bytes,message,100,47,json-c,0.15,1976,2353,170,4329,506072.874494,424989.375266,231000.231000,0,1.0,1,99d1c7fab316,,896,3
c,bytes,message,100,47,custom-binary,v2-1.0,41,63,55,104,24390243.902439,15873015.873016,9615384.615385,0,1.0,1,99d1c7fab316,,897,4
c,bytes,message,100,47,flatcc,0.6.1,278,69,84,347,3597122.302158,14492753.623188,2881844.380403,0,1.0,1,99d1c7fab316,,898,5
c,bytes,message,100,47,msgpack-c,6.0.1,339,449,125,788,2949852.507375,2227171.492205,1269035.532995,0,1.0,1,99d1c7fab316,,899,6
c,bytes,message,100,47,protobuf-wire,wire-v2,96,94,51,190,10416666.666667,10638297.872340,5263157.894737,0,1.0,1,99d1c7fab316,,900,7
c,bytes,message,100,47,avro-c,1.11.3,259,252,57,511,3861003.861004,3968253.968254,1956947.162427,0,1.0,1,99d1c7fab316,,901,8
c,bytes,message,100,47,yyjson,0.10.0,803,411,170,1214,1245330.012453,2433090.024331,823723.228995,0,1.0,1,99d1c7fab316,,902,9
c,bytes,message,100,47,cJSON,1.7.18,2274,1279,170,3553,439753.737907,781860.828772,281452.293836,0,1.0,1,99d1c7fab316,,903,10
c,bytes,message,100,47,protobuf-c,1.5.0,108,96,51,204,9259259.259259,10416666.666667,4901960.784314,0,1.0,1,99d1c7fab316,,904,11
c,bytes,message,100,47,nanopb,0.4.9,86,110,51,196,11627906.976744,9090909.090909,5102040.816327,0,1.0,1,99d1c7fab316,,905,12
c,bytes,message,100,47,zcbor,0.9,517,1461,126,1978,1934235.976789,684462.696783,505561.172902,0,1.0,1,99d1c7fab316,,906,13
c,bytes,message,100,47,jansson,2.14,2732,3038,170,5770,366032.210835,329163.923634,173310.225303,0,1.0,1,99d1c7fab316,,907,14
c,bytes,message,100,47,parson,1.5.3,4479,1729,170,6208,223264.121456,578368.999422,161082.474227,0,1.0,1,99d1c7fab316,,908,15
c,bytes,message,100,47,tinycbor,0.6.0,401,1465,125,1866,2493765.586035,682593.856655,535905.680600,0,1.0,1,99d1c7fab316,,909,16
c,bytes,message,100,47,cbor-encode,0.11.0,1549,1422,137,2971,645577.792124,703234.880450,336587.007742,0,1.0,1,99d1c7fab316,,910,17
c,bytes,message,100,47,libbson,1.27.5,1155,728,153,1883,865800.865801,1373626.373626,531067.445566,0,1.0,1,99d1c7fab316,,911,18
c,bytes,message,100,48,cbor-encode,0.11.0,1522,1381,137,2903,657030.223390,724112.961622,344471.236652,0,1.0,1,99d1c7fab316,,912,0
c,bytes,message,100,48,parson,1.5.3,4337,1303,170,5640,230574.129583,767459.708365,177304.964539,0,1.0,1,99d1c7fab316,,913,1
c,bytes,message,100,48,libbson,1.27.5,892,573,153,1465,1121076.233184,1745200.698080,682593.856655,0,1.0,1,99d1c7fab316,,914,2
c,bytes,message,100,48,cJSON,1.7.18,2205,1211,170,3416,453514.739229,825763.831544,292740.046838,0,1.0,1,99d1c7fab316,,915,3
c,bytes,message,100,48,yyjson,0.10.0,833,470,170,1303,1200480.192077,2127659.574468,767459.708365,0,1.0,1,99d1c7fab316,,916,4
c,bytes,message,100,48,avro-c,1.11.3,320,302,57,622,3125000.000000,3311258.278146,1607717.041801,0,1.0,1,99d1c7fab316,,917,5
c,bytes,message,100,48,tinycbor,0.6.0,312,1370,125,1682,3205128.205128,729927.007299,594530.321046,0,1.0,1,99d1c7fab316,,918,6
c,bytes,message,100,48,ubj,1.0-min,106,91,92,197,9433962.264151,10989010.989011,5076142.131980,0,1.0,1,99d1c7fab316,,919,7
c,bytes,message,100,48,flatcc,0.6.1,310,84,84,394,3225806.451613,11904761.904762,2538071.065990,0,1.0,1,99d1c7fab316,,920,8
c,bytes,message,100,48,qcbor,1.5.1,821,1391,125,2212,1218026.796590,718907.260963,452079.566004,0,1.0,1,99d1c7fab316,,921,9
c,bytes,message,100,48,json-c,0.15,2200,2729,170,4929,454545.454545,366434.591425,202880.908906,0,1.0,1,99d1c7fab316,,922,10
c,bytes,message,100,48,protobuf-c,1.5.0,129,95,51,224,7751937.984496,10526315.789474,4464285.714286,0,1.0,1,99d1c7fab316,,923,11
c,bytes,message,100,48,protobuf-wire,wire-v2,138,123,51,261,7246376.811594,8130081.300813,3831417.624521,0,1.0,1,99d1c7fab316,,924,12
c,bytes,message,100,48,msgpack-c,6.0.1,417,594,125,1011,2398081.534772,1683501.683502,989119.683482,0,1.0,1,99d1c7fab316,,925,13
c,bytes,message,100,48,nanopb,0.4.9,122,124,51,246,8196721.311475,8064516.129032,4065040.650407,0,1.0,1,99d1c7fab316,,926,14
c,bytes,message,100,48,jansson,2.14,2898,3025,170,5923,345065.562457,330578.512397,168833.361472,0,1.0,1,99d1c7fab316,,927,15
c,bytes,message,100,48,zcbor,0.9,520,1580,126,2100,1923076.923077,632911.392405,476190.476190,0,1.0,1,99d1c7fab316,,928,16
c,bytes,message,100,48,custom-binary,v2-1.0,72,76,55,148,13888888.888889,13157894.736842,6756756.756757,0,1.0,1,99d1c7fab316,,929,17
c,bytes,message,100,48,mpack,1.1,293,706,125,999,3412969.283276,1416430.594901,1001001.001001,0,1.0,1,99d1c7fab316,,930,18
c,bytes,message,100,49,json-c,0.15,1880,2451,170,4331,531914.893617,407996.736026,230893.558070,0,1.0,1,99d1c7fab316,,931,0
c,bytes,message,100,49,ubj,1.0-min,97,82,92,179,10309278.350515,12195121.951220,5586592.178771,0,1.0,1,99d1c7fab316,,932,1
c,bytes,message,100,49,cbor-encode,0.11.0,1606,1452,137,3058,622665.006227,688705.234160,327011.118378,0,1.0,1,99d1c7fab316,,933,2
c,bytes,message,100,49,mpack,1.1,191,572,125,763,5235602.094241,1748251.748252,1310615.989515,0,1.0,1,99d1c7fab316,,934,3
c,bytes,message,100,49,qcbor,1.5.1,746,1341,125,2087,1340482.573727,745712.155108,479156.684236,0,1.0,1,99d1c7fab316,,935,4
c,bytes,message,100,49,jansson,2.14,2610,2789,170,5399,383141.762452,358551.452133,185219.485090,0,1.0,1,99d1c7fab316,,936,5
c,bytes,message,100,49,protobuf-wire,wire-v2,94,82,51,176,10638297.872340,12195121.951220,5681818.181818,0,1.0,1,99d1c7fab316,,937,6
c,bytes,message,100,49,cJSON,1.7.18,2175,1249,170,3424,459770.114943,800640.512410,292056.074766,0,1.0,1,99d1c7fab316,,938,7
c,bytes,message,100,49,avro-c,1.11.3,321,334,57,655,3115264.797508,2994011.976048,1526717.557252,0,1.0,1,99d1c7fab316,,939,8
c,bytes,message,100,49,yyjson,0.10.0,882,472,170,1354,1133786.848073,2118644.067797,738552.437223,0,1.0,1,99d1c7fab316,,940,9
c,bytes,message,100,49,msgpack-c,6.0.1,379,647,125,1026,2638522.427441,1545595.054096,974658.869396,0,1.0,1,99d1c7fab316,,941,10
c,bytes,message,100,49,parson,1.5.3,4468,1576,170,6044,223813.786929,634517.766497,165453.342158,0,1.0,1,99d1c7fab316,,942,11
c,bytes,message,100,49,nanopb,0.4.9,100,115,51,215,10000000.000000,8695652.173913,4651162.790698,0,1.0,1,99d1c7fab316,,943,12
c,bytes,message,100,49,protobuf-c,1.5.0,116,84,51,200,8620689.655172,11904761.904762,5000000.000000,0,1.0,1,99d1c7fab316,,944,13
c,bytes,message,100,49,tinycbor,0.6.0,408,1443,125,1851,2450980.392157,693000.693001,540248.514317,0,1.0,1,99d1c7fab316,,945,14
c,bytes,message,100,49,libbson,1.27.5,1014,766,153,1780,986193.293886,1305483.028721,561797.752809,0,1.0,1,99d1c7fab316,,946,15
c,bytes,message,100,49,custom-binary,v2-1.0,76,61,55,137,13157894.736842,16393442.622951,7299270.072993,0,1.0,1,99d1c7fab316,,947,16
c,bytes,message,100,49,zcbor,0.9,499,1473,126,1972,2004008.016032,678886.625933,507099.391481,0,1.0,1,99d1c7fab316,,948,17
c,bytes,message,100,49,flatcc,0.6.1,327,86,84,413,3058103.975535,11627906.976744,2421307.506053,0,1.0,1,99d1c7fab316,,949,18
c,bytes,message,100,50,protobuf-c,1.5.0,93,87,51,180,10752688.172043,11494252.873563,5555555.555556,0,1.0,1,99d1c7fab316,,950,0
c,bytes,message,100,50,avro-c,1.11.3,277,294,57,571,3610108.303249,3401360.544218,1751313.485114,0,1.0,1,99d1c7fab316,,951,1
c,bytes,message,100,50,ubj,1.0-min,95,84,92,179,10526315.789474,11904761.904762,5586592.178771,0,1.0,1,99d1c7fab316,,952,2
c,bytes,message,100,50,libbson,1.27.5,780,565,153,1345,1282051.282051,1769911.504425,743494.423792,0,1.0,1,99d1c7fab316,,953,3
c,bytes,message,100,50,zcbor,0.9,404,1438,126,1842,2475247.524752,695410.292072,542888.165038,0,1.0,1,99d1c7fab316,,954,4
c,bytes,message,100,50,jansson,2.14,2482,2958,170,5440,402900.886382,338066.260987,183823.529412,0,1.0,1,99d1c7fab316,,955,5
c,bytes,message,100,50,parson,1.5.3,4068,1291,170,5359,245821.042281,774593.338497,186601.977981,0,1.0,1,99d1c7fab316,,956,6
c,bytes,message,100,50,qcbor,1.5.1,923,1347,125,2270,1083423.618635,742390.497402,440528.634361,0,1.0,1,99d1c7fab316,,957,7
c,bytes,message,100,50,custom-binary,v2-1.0,35,48,55,83,28571428.571429,20833333.333333,12048192.771084,0,1.0,1,99d1c7fab316,,958,8
c,bytes,message,100,50,protobuf-wire,wire-v2,102,122,51,224,9803921.568627,8196721.311475,4464285.714286,0,1.0,1,99d1c7fab316,,959,9
c,bytes,message,100,50,cJSON,1.7.18,2154,1223,170,3377,464252.553389,817661.488144,296120.817293,0,1.0,1,99d1c7fab316,,960,10
c,bytes,message,100,50,nanopb,0.4.9,81,96,51,177,12345679.012346,10416666.666667,5649717.514124,0,1.0,1,99d1c7fab316,,961,11
c,bytes,message,100,50,tinycbor,0.6.0,339,1363,125,1702,2949852.507375,733675.715334,587544.065805,0,1.0,1,99d1c7fab316,,962,12
c,bytes,message,100,50,yyjson,0.10.0,876,368,170,1244,1141552.511416,2717391.304348,803858.520900,0,1.0,1,99d1c7fab316,,963,13
c,bytes,message,100,50,json-c,0.15,2268,2836,170,5104,440917.107584,352609.308886,195924.764890,0,1.0,1,99d1c7fab316,,964,14
c,bytes,message,100,50,mpack,1.1,289,722,125,1011,3460207.612457,1385041.551247,989119.683482,0,1.0,1,99d1c7fab316,,965,15
c,bytes,message,100,50,msgpack-c,6.0.1,337,477,125,814,2967359.050445,2096436.058700,1228501.228501,0,1.0,1,99d1c7fab316,,966,16
c,bytes,message,100,50,cbor-encode,0.11.0,1677,1430,137,3107,596302.921884,699300.699301,321853.878339,0,1.0,1,99d1c7fab316,,967,17
c,bytes,message,100,50,flatcc,0.6.1,252,93,84,345,3968253.968254,10752688.172043,2898550.724638,0,1.0,1,99d1c7fab316,,968,18
c,bytes,message,100,51,mpack,1.1,199,520,125,719,5025125.628141,1923076.923077,1390820.584145,0,1.0,1,99d1c7fab316,,969,0
c,bytes,message,100,51,json-c,0.15,1972,2188,170,4160,507099.391481,457038.391225,240384.615385,0,1.0,1,99d1c7fab316,,970,1
c,bytes,message,100,51,cJSON,1.7.18,2003,1128,170,3131,499251.123315,886524.822695,319386.777387,0,1.0,1,99d1c7fab316,,971,2
c,bytes,message,100,51,ubj,1.0-min,130,100,92,230,7692307.692308,10000000.000000,4347826.086957,0,1.0,1,99d1c7fab316,,972,3
c,bytes,message,100,51,protobuf-c,1.5.0,112,85,51,197,8928571.428571,11764705.882353,5076142.131980,0,1.0,1,99d1c7fab316,,973,4
c,bytes,message,100,51,nanopb,0.4.9,65,95,51,160,15384615.384615,10526315.789474,6250000.000000,0,1.0,1,99d1c7fab316,,974,5
c,bytes,message,100,51,cbor-encode,0.11.0,1396,1424,137,2820,716332.378223,702247.191011,354609.929078,0,1.0,1,99d1c7fab316,,975,6
c,bytes,message,100,51,jansson,2.14,2635,3180,170,5815,379506.641366,314465.408805,171969.045572,0,1.0,1,99d1c7fab316,,976,7
c,bytes,message,100,51,avro-c,1.11.3,337,334,57,671,2967359.050445,2994011.976048,1490312.965723,0,1.0,1,99d1c7fab316,,977,8
c,bytes,message,100,51,tinycbor,0.6.0,329,1385,125,1714,3039513.677812,722021.660650,583430.571762,0,1.0,1,99d1c7fab316,,978,9
c,bytes,message,100,51,qcbor,1.5.1,870,1314,125,2184,1149425.287356,761035.007610,457875.457875,0,1.0,1,99d1c7fab316,,979,10
c,bytes,message,100,51,libbson,1.27.5,1205,816,153,2021,829875.518672,1225490.196078,494804.552202,0,1.0,1,99d1c7fab316,,980,11
c,bytes,message,100,51,zcbor,0.9,528,5363,126,5891,1893939.393939,186462.800671,169750.466814,0,1.0,1,99d1c7fab316,,981,12
c,bytes,message,100,51,flatcc,0.6.1,252,71,84,323,3968253.968254,14084507.042254,3095975.232198,0,1.0,1,99d1c7fab316,,982,13
c,bytes,message,100,51,protobuf-wire,wire-v2,130,111,51,241,7692307.692308,9009009.009009,4149377.593361,0,1.0,1,99d1c7fab316,,983,14
c,bytes,message,100,51,msgpack-c,6.0.1,290,473,125,763,3448275.862069,2114164.904863,1310615.989515,0,1.0,1,99d1c7fab316,,984,15
c,bytes,message,100,51,custom-binary,v2-1.0,69,61,55,130,14492753.623188,16393442.622951,7692307.692308,0,1.0,1,99d1c7fab316,,985,16
c,bytes,message,100,51,yyjson,0.10.0,843,403,170,1246,1186239.620403,2481389.578164,802568.218299,0,1.0,1,99d1c7fab316,,986,17
c,bytes,message,100,51,parson,1.5.3,4477,1608,170,6085,223363.859727,621890.547264,164338.537387,0,1.0,1,99d1c7fab316,,987,18
c,bytes,message,100,52,custom-binary,v2-1.0,34,57,55,91,29411764.705882,17543859.649123,10989010.989011,0,1.0,1,99d1c7fab316,,988,0
c,bytes,message,100,52,yyjson,0.10.0,686,312,170,998,1457725.947522,3205128.205128,1002004.008016,0,1.0,1,99d1c7fab316,,989,1
c,bytes,message,100,52,protobuf-c,1.5.0,117,86,51,203,8547008.547009,11627906.976744,4926108.374384,0,1.0,1,99d1c7fab316,,990,2
c,bytes,message,100,52,jansson,2.14,2550,3211,170,5761,392156.862745,311429.461227,173580.975525,0,1.0,1,99d1c7fab316,,991,3
c,bytes,message,100,52,nanopb,0.4.9,107,97,51,204,9345794.392523,10309278.350515,4901960.784314,0,1.0,1,99d1c7fab316,,992,4
c,bytes,message,100,52,json-c,0.15,2390,3025,170,5415,418410.041841,330578.512397,184672.206833,0,1.0,1,99d1c7fab316,,993,5
c,bytes,message,100,52,libbson,1.27.5,1079,744,153,1823,926784.059314,1344086.021505,548546.352167,0,1.0,1,99d1c7fab316,,994,6
c,bytes,message,100,52,msgpack-c,6.0.1,316,418,125,734,3164556.962025,2392344.497608,1362397.820163,0,1.0,1,99d1c7fab316,,995,7
c,bytes,message,100,52,cbor-encode,0.11.0,1943,1520,137,3463,514668.039115,657894.736842,288766.965059,0,1.0,1,99d1c7fab316,,996,8
c,bytes,message,100,52,zcbor,0.9,513,1522,126,2035,1949317.738791,657030.223390,491400.491400,0,1.0,1,99d1c7fab316,,997,9
c,bytes,message,100,52,cJSON,1.7.18,2510,1338,170,3848,398406.374502,747384.155456,259875.259875,0,1.0,1,99d1c7fab316,,998,10
c,bytes,message,100,52,tinycbor,0.6.0,356,1423,125,1779,2808988.764045,702740.688686,562113.546936,0,1.0,1,99d1c7fab316,,999,11
c,bytes,message,100,52,parson,1.5.3,4056,1512,170,5568,246548.323471,661375.661376,179597.701149,0,1.0,1,99d1c7fab316,,1000,12
c,bytes,message,100,52,ubj,1.0-min,127,136,92,263,7874015.748031,7352941.176471,3802281.368821,0,1.0,1,99d1c7fab316,,1001,13
c,bytes,message,100,52,flatcc,0.6.1,248,76,84,324,4032258.064516,13157894.736842,3086419.753086,0,1.0,1,99d1c7fab316,,1002,14
c,bytes,message,100,52,mpack,1.1,309,946,125,1255,3236245.954693,1057082.452431,796812.749004,0,1.0,1,99d1c7fab316,,1003,15
c,bytes,message,100,52,qcbor,1.5.1,970,1421,125,2391,1030927.835052,703729.767769,418235.048097,0,1.0,1,99d1c7fab316,,1004,16
c,bytes,message,100,52,avro-c,1.11.3,398,421,57,819,2512562.814070,2375296.912114,1221001.221001,0,1.0,1,99d1c7fab316,,1005,17
c,bytes,message,100,52,protobuf-wire,wire-v2,138,116,51,254,7246376.811594,8620689.655172,3937007.874016,0,1.0,1,99d1c7fab316,,1006,18
