Language,StringOrStream,TestDataName,Repetitions,RepetitionIndex,SerializerName,SerializerVersion,TimeSer,TimeDeser,Size,TimeSerAndDeser,OpPerSecSer,OpPerSecDeser,OpPerSecSerAndDeser,MemoryPeakBytes,FidelityScore,DataTypeInstanceCount,TypeConfigHash,StreamMode,RunOrder,SchedulePosition
csharp,string,document,100,1,Apache.Avro,1.12.1,50512,128845,152,179357,19797.275894836872,7761.263533703287,5575.472381897556,0,1.00,1,c4a54cdecc67,,73,36
csharp,string,document,100,2,BinaryPack,1.0.3,4670,2234,300,6904,214132.76231263383,447627.5738585497,144843.5689455388,0,1.00,1,c4a54cdecc67,,74,0
csharp,string,document,100,2,Migrant,0.13.0.0,27958,67154,1376,95112,35767.93762071679,14891.145724752063,10513.920430650182,0,1.00,1,c4a54cdecc67,,75,1
csharp,string,document,100,2,FlatSharp,7.5.1,14679,8020,572,22699,68124.53164384495,124688.27930174564,44054.80417639544,0,1.00,1,c4a54cdecc67,,76,2
csharp,string,document,100,2,Ceras,4.1.7,12170,26477,284,38647,82169.26869350862,37768.62937643993,25875.22964266308,0,1.00,1,c4a54cdecc67,,77,3
csharp,string,document,100,2,SpanJson,4.2.1,7653,5725,440,13378,130667.71200836274,174672.48908296943,74749.58887726118,0,1.00,1,c4a54cdecc67,,78,4
csharp,string,document,100,2,LightProto,1.3.4,9890,9469,208,19359,101112.23458038423,105607.77273207308,51655.56072111163,0,1.00,1,c4a54cdecc67,,79,5
csharp,string,document,100,2,ZeroFormatter,1.6.4,6617,4617,288,11234,151125.8878645912,216590.85986571366,89015.48869503294,0,1.00,1,c4a54cdecc67,,80,6
csharp,string,document,100,2,fastJson,2.4.0.4,29865,38170,972,68035,33484.01138456387,26198.585276395075,14698.31704269861,0,1.00,1,c4a54cdecc67,,81,7
csharp,string,document,100,2,Json.Net (Helper),13.0.4,39263,39219,541,78482,25469.271324147416,25497.845432060993,12741.775184118651,0,1.00,1,c4a54cdecc67,,82,8
csharp,string,document,100,2,MS DataContract,.NET 8.0.28,44578,53327,1304,97905,22432.59006684912,18752.226826935697,10213.982942648487,0,1.00,1,c4a54cdecc67,,83,9
csharp,string,document,100,2,MemoryPack,,14064,7080,352,21144,71103.52673492605,141242.93785310735,47294.74082482028,0,1.00,1,c4a54cdecc67,,84,10
csharp,string,document,100,2,Utf8Json,1.3.7,17429,13849,440,31278,57375.638303976135,72207.37959419453,31971.353667114265,0,1.00,1,c4a54cdecc67,,85,11
csharp,string,document,100,2,MS Bond Compact,.NET 8.0.28,9343,4512,208,13855,107032.00256876806,221631.20567375887,72176.10970768676,0,1.00,1,c4a54cdecc67,,86,12
csharp,string,document,100,2,MS Bond Json,.NET 8.0.28,18609,19045,440,37654,53737.43887366328,52507.219742714624,26557.603441865405,0,1.00,1,c4a54cdecc67,,87,13
csharp,string,document,100,2,MS DataContract Json,.NET 8.0.28,30295,55238,588,85533,33008.74731803928,18103.47948875774,11691.393964902436,0,1.00,1,c4a54cdecc67,,88,14
csharp,string,document,100,2,Apache.Avro,1.12.1,25374,23885,152,49259,39410.42011507843,41867.280720117225,20300.858726324124,0,1.00,1,c4a54cdecc67,,89,15
csharp,string,document,100,2,ServiceStack Json,6.11.0,42293,34266,440,76559,23644.57475232308,29183.447148777213,13061.821601640564,0,1.00,1,c4a54cdecc67,,90,16
csharp,string,document,100,2,ServiceStack,6.11.0,32170,33120,360,65290,31084.861672365558,30193.236714975847,15316.281206922959,0,1.00,1,c4a54cdecc67,,91,17
csharp,string,document,100,2,MS Binary,.NET 8.0.28,78644,57199,1876,135843,12715.528203041555,17482.823126278432,7361.43930861362,0,1.00,1,c4a54cdecc67,,92,18
csharp,string,document,100,2,NetSerializer,4.1.2,10269,9155,184,19424,97380.46547862499,109229.92900054615,51482.7018121911,0,1.00,1,c4a54cdecc67,,93,19
csharp,string,document,100,2,MS XmlSerializer,.NET 8.0.28,60980,56839,1258,117819,16398.81928501148,17593.55372191629,8487.595379353075,0,1.00,1,c4a54cdecc67,,94,20
csharp,string,document,100,2,FsPicklerJson,5.3.2,61784,63123,1024,124907,16185.420173507704,15842.086085895791,8005.956431585099,0,1.00,1,c4a54cdecc67,,95,21
csharp,string,document,100,2,MS Bond Fast,.NET 8.0.28,8097,3467,376,11564,123502.53180190193,288433.8044418806,86475.26807333103,0,1.00,1,c4a54cdecc67,,96,22
csharp,string,document,100,2,SharpYaml,3.13.0,242977,315093,469,558070,4115.615881338563,3173.6661874430724,1791.8899062841579,0,1.00,1,c4a54cdecc67,,97,23
csharp,string,document,100,2,Json.Net,13.0.4,49014,78641,550,127655,20402.33402701269,12716.01327551786,7833.614037836356,0,1.00,1,c4a54cdecc67,,98,24
csharp,string,document,100,2,YAXLib,4.4.0,444420,266067,1119,710487,2250.1237568066244,3758.4518185269126,1407.4852882600244,0,1.00,1,c4a54cdecc67,,99,25
csharp,string,document,100,2,ExtendedXmlSerializer,3.10.0.0,55171,61243,795,116414,18125.464465026915,16328.396714726581,8590.032126720154,0,1.00,1,c4a54cdecc67,,100,26
csharp,string,document,100,2,Google.Protobuf,3.35.1,11514,10665,208,22179,86850.79034219211,93764.65072667605,45087.69556787953,0,1.00,1,c4a54cdecc67,,101,27
csharp,string,document,100,2,FsPickler,5.3.2,22336,14061,516,36397,44770.77363896848,71118.69710546902,27474.79187845152,0,1.00,1,c4a54cdecc67,,102,28
csharp,string,document,100,2,Hyperion,0.12.2,17725,20265,776,37990,56417.48942172073,49346.163335800644,26322.716504343247,0,1.00,1,c4a54cdecc67,,103,29
csharp,string,document,100,2,GroBuf,1.9.2,5279,6204,804,11483,189429.81625307823,161186.33139909737,87085.25646608029,0,1.00,1,c4a54cdecc67,,104,30
csharp,string,document,100,2,ProtoBuf,2.4.9.1,12808,12252,208,25060,78076.20237351656,81619.32745674175,39904.229848363924,0,1.00,1,c4a54cdecc67,,105,31
csharp,string,document,100,2,NetJSON,1.0.0,10535,12075,440,22610,94921.68960607499,82815.73498964803,44228.217602830606,0,1.00,1,c4a54cdecc67,,106,32
csharp,string,document,100,2,SharpSerializer,,75428,143314,3232,218742,13257.676194516625,6977.685362211647,4571.59576121641,0,1.00,1,c4a54cdecc67,,107,33
csharp,string,document,100,2,YamlDotNet,17.1.0,311489,308925,421,620414,3210.386241568723,3237.0316419843,1611.8269413649596,0,1.00,1,c4a54cdecc67,,108,34
csharp,string,document,100,2,System.Text.Json,8.0.0.0,31959,31813,588,63772,31290.090428361338,31433.690629616824,15680.863074703631,0,1.00,1,c4a54cdecc67,,109,35
csharp,string,document,100,2,Jil,2.17.0,19786,14687,440,34473,50540.78641463661,68087.42425274051,29008.209323238476,0,1.00,1,c4a54cdecc67,,110,36
csharp,string,document,100,3,MemoryPack,,7848,5727,352,13575,127420.99898063201,174611.4894360049,73664.82504604051,0,1.00,1,c4a54cdecc67,,111,0
csharp,string,document,100,3,MS DataContract Json,.NET 8.0.28,24893,50542,588,75435,40171.93588559033,19785.524909975862,13256.445946841652,0,1.00,1,c4a54cdecc67,,112,1
